test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000161244,ENSMUSG00000089819,Gm15679,8:99011885-99506770,lncRNA_annotated,0.253414,0.508894,-1.00587,0.33565,0.755179,FALSE
ENSMUST00000187777,ENSMUSG00000099924,Gm28320,1:50909961-51187270,lncRNA_annotated,1.80686,3.48649,-0.948288,0.3358,0.755264,FALSE
ENSMUST00000181380,ENSMUSG00000097857,Gm26603,2:52857859-53134202,lncRNA_annotated,4.09983,2.4197,0.760735,0.3361,0.755635,FALSE
ENSMUST00000180401,ENSMUSG00000097332,2610020F03Rik,16:21891968-21931877,lncRNA_annotated,0.480652,1.1097,-1.20711,0.33655,0.756192,FALSE
ENSMUST00000209874,ENSMUSG00000109780,Gm45447,2:161109410-161114858,lncRNA_annotated,0.477124,0.667647,-0.484721,0.33665,0.756315,FALSE
ENSMUST00000134624,ENSMUSG00000085936,2610307P16Rik,13:28460777-28885620,lncRNA_annotated,0.854937,0.302808,1.49742,0.33675,0.756388,FALSE
ENSMUST00000148420,ENSMUSG00000087545,Gm13966,2:113327735-113716767,lncRNA_annotated,0.690938,0.334216,1.04777,0.33755,0.75682,FALSE
ENSMUST00000156275,ENSMUSG00000087267,4933427J07Rik,2:128955670-128957861,lncRNA_annotated,3.45709,4.25693,-0.300258,0.3383,0.75739,FALSE
ENSMUST00000138303,ENSMUSG00000085247,4930545L23Rik,2:134786066-135583584,lncRNA_annotated,0.566908,1.11678,-0.978156,0.33835,0.757401,FALSE
LNC_000133,XLOC_011714,-,11:117552364-117599612,lncRNA_Novel,0.290017,0.49689,-0.77679,0.3394,0.758702,FALSE
ENSMUST00000208858,ENSMUSG00000109194,Gm44570,7:81600480-81706944,lncRNA_annotated,0.405164,1.09942,-1.44016,0.34075,0.760142,FALSE
LNC_000299,XLOC_023388,-,15:64071414-64086647,lncRNA_Novel,0.537871,0.690429,-0.360235,0.34135,0.760773,FALSE
ENSMUST00000181858,ENSMUSG00000097505,Gm26540,6:148988070-149101680,lncRNA_annotated,9.82524,15.3481,-0.643497,0.3416,0.761078,FALSE
ENSMUST00000188193,ENSMUSG00000100812,A730098A19Rik,8:125751507-125908144,lncRNA_annotated,1.27203,2.6626,-1.06571,0.34165,0.761089,FALSE
ENSMUST00000211313,ENSMUSG00000110246,C130073E24Rik,8:50743290-50916997,lncRNA_annotated,0.419203,0.526392,-0.328488,0.34165,0.761089,FALSE
ENSMUST00000154016,ENSMUSG00000085927,Gm15888,7:55977566-56019954,lncRNA_annotated,0.221854,0.601986,-1.44012,0.3419,0.761213,FALSE
ENSMUST00000197756,ENSMUSG00000105759,Gm42425,5:124118689-124249760,lncRNA_annotated,0.177009,0.544085,-1.62001,0.342,0.761213,FALSE
ENSMUST00000144591,ENSMUSG00000086968,4933431E20Rik,3:107877228-107898686,lncRNA_annotated,1.82909,3.7523,-1.03665,0.3425,0.761821,FALSE
ENSMUST00000181384,ENSMUSG00000097578,Gm26798,15:89211558-89215012,lncRNA_annotated,0.91062,1.15768,-0.346317,0.34265,0.761913,FALSE
ENSMUST00000190224,ENSMUSG00000100455,Gm29170,1:143777271-143807466,lncRNA_annotated,2.65805,3.34589,-0.332024,0.3428,0.761984,FALSE
ENSMUST00000124322,ENSMUSG00000085206,Gm13380,2:20847918-20968881,lncRNA_annotated,0.542029,1.09023,-1.00819,0.34355,0.762945,FALSE
ENSMUST00000133873,ENSMUSG00000087355,Gm13187,2:4017743-4614043,lncRNA_annotated,0.695946,1.40619,-1.01474,0.3438,0.763147,FALSE
LNC_000741,XLOC_051048,-,6:86594568-86602556,lncRNA_Novel,1.19821,0.899957,0.412948,0.34395,0.763188,FALSE
ENSMUST00000155722,ENSMUSG00000052865,Gm13619,2:65845766-66031546,lncRNA_annotated,0.383353,0.734824,-0.938723,0.3441,0.763259,FALSE
ENSMUST00000159324,ENSMUSG00000089706,B230216N24Rik,1:97795113-98095632,lncRNA_annotated,0.849201,1.85924,-1.13054,0.3447,0.764086,FALSE
ENSMUST00000134679,ENSMUSG00000086555,Gm13446,2:35549537-35730994,lncRNA_annotated,0.226321,0.613119,-1.4378,0.34475,0.764146,FALSE
ENSMUST00000181743,ENSMUSG00000097862,Gm26859,19:10389089-10453181,lncRNA_annotated,0.978642,1.89022,-0.9497,0.3448,0.764166,FALSE
ENSMUST00000138007,ENSMUSG00000087574,C030037D09Rik,11:88718644-88728893,lncRNA_annotated,1.25809,1.60446,-0.350854,0.345,0.764207,FALSE
ENSMUST00000141375,ENSMUSG00000085730,Gm13307,4:41893277-41943124,lncRNA_annotated,1.64942,0.637931,1.37048,0.3451,0.764267,FALSE
ENSMUST00000125244,ENSMUSG00000087026,A230103J11Rik,8:85036914-85067121,lncRNA_annotated,0.420044,0.850433,-1.01766,0.34555,0.76476,FALSE
ENSMUST00000127263,ENSMUSG00000087259,2610035D17Rik,11:113043894-113201838,lncRNA_annotated,2.41987,3.12178,-0.367438,0.3456,0.76477,FALSE
ENSMUST00000191718,ENSMUSG00000102357,Gm38348,2:4017743-4614043,lncRNA_annotated,1.75826,4.25966,-1.27659,0.34585,0.76492,FALSE
ENSMUST00000180894,ENSMUSG00000097292,A230107N01Rik,13:84219580-84222175,lncRNA_annotated,0.50214,0.706895,-0.493406,0.34605,0.76501,FALSE
ENSMUST00000180601,ENSMUSG00000097145,9230114K14Rik,5:52190671-52245896,lncRNA_annotated,0.479747,0.756708,-0.657463,0.3464,0.765482,FALSE
ENSMUST00000162565,ENSMUSG00000075025,Gm10804,2:93419110-93463140,lncRNA_annotated,0.538861,0.227312,1.24524,0.34645,0.765492,FALSE
ENSMUST00000196216,ENSMUSG00000105255,Gm42413,5:45434020-45450236,lncRNA_annotated,0.557188,1.3613,-1.28875,0.347,0.766052,FALSE
ENSMUST00000223925,ENSMUSG00000114788,AC154510.1,13:67471512-67484225,lncRNA_annotated,5.59547,8.52039,-0.60666,0.34725,0.766403,FALSE
ENSMUST00000137010,ENSMUSG00000060808,B9d1os,11:61504385-61505059,lncRNA_annotated,0.822196,1.26849,-0.625558,0.34745,0.766542,FALSE
ENSMUST00000185388,ENSMUSG00000101438,Gm19412,17:33915898-33929288,lncRNA_annotated,4.12836,2.13803,0.949283,0.34855,0.76776,FALSE
ENSMUST00000151215,ENSMUSG00000084959,4933407I08Rik,18:42645268-43059471,lncRNA_annotated,0.348228,0.70817,-1.02406,0.35,0.769291,FALSE
ENSMUST00000187589,ENSMUSG00000101144,Gm29054,9:83109947-83147281,lncRNA_annotated,0.267073,0.587061,-1.13628,0.35105,0.769736,FALSE
ENSMUST00000153313,ENSMUSG00000056579,Tug1,11:3639784-3648812,lncRNA_annotated,22.1022,25.8864,-0.228006,0.35105,0.769736,FALSE
ENSMUST00000218537,ENSMUSG00000112505,AC241534.3,12:4572400-4576756,lncRNA_annotated,4.05732,5.80533,-0.516851,0.3513,0.770033,FALSE
ENSMUST00000184343,ENSMUSG00000098674,Gm27813,6:108213095-108551109,lncRNA_annotated,1.93549,0.70609,1.45478,0.3516,0.77039,FALSE
ENSMUST00000127576,ENSMUSG00000086241,4930483K19Rik,10:76531606-76562226,lncRNA_annotated,0.257583,0.525537,-1.02876,0.35195,0.770554,FALSE
ENSMUST00000224536,ENSMUSG00000114689,AC129085.4,13:98713073-98716510,lncRNA_annotated,0.517584,0.180691,1.51827,0.35195,0.770554,FALSE
LNC_000546,XLOC_034886,-,2:176724483-176730866,lncRNA_Novel,1.48412,1.12809,0.39572,0.3522,0.77075,FALSE
ENSMUST00000141473,ENSMUSG00000085763,Smc2os,4:52430284-52438965,lncRNA_annotated,0.7487,1.15197,-0.621641,0.3523,0.770868,FALSE
ENSMUST00000134236,ENSMUSG00000086665,Gm13067,4:150049012-150056976,lncRNA_annotated,0.738678,1.70838,-1.20961,0.35285,0.771369,FALSE
ENSMUST00000136027,ENSMUSG00000086239,Gm14329,6:135713232-136175664,lncRNA_annotated,0.82986,1.68524,-1.02201,0.35395,0.772618,FALSE
ENSMUST00000148082,ENSMUSG00000086220,Gm16599,5:136248134-136567445,lncRNA_annotated,0.47761,0.904455,-0.921216,0.3552,0.77394,FALSE
ENSMUST00000204630,ENSMUSG00000107728,Gm38910,6:134605233-134607681,lncRNA_annotated,1.97084,2.45485,-0.31682,0.3552,0.77394,FALSE
ENSMUST00000137136,ENSMUSG00000085382,Gm13861,6:34598499-34775473,lncRNA_annotated,1.38489,3.47501,-1.32724,0.3554,0.774125,FALSE
ENSMUST00000180975,ENSMUSG00000097732,D930048G16Rik,17:23790531-23829109,lncRNA_annotated,0.392347,0.716517,-0.868871,0.35565,0.774218,FALSE
ENSMUST00000139891,ENSMUSG00000087177,E130307A14Rik,10:39595858-39732007,lncRNA_annotated,3.01593,5.97069,-0.985293,0.35675,0.775533,FALSE
LNC_000751,XLOC_051460,-,6:117933558-117981947,lncRNA_Novel,0.584826,0.775885,-0.407836,0.357,0.775599,FALSE
ENSMUST00000196466,ENSMUSG00000104960,Snhg8,3:123507551-123508404,lncRNA_annotated,26.3924,20.9944,0.33012,0.3571,0.775666,FALSE
ENSMUST00000183144,ENSMUSG00000097391,Mirg,12:109729763-109749460,lncRNA_annotated,1.03624,1.55903,-0.589295,0.35725,0.775742,FALSE
ENSMUST00000181814,ENSMUSG00000074415,2610203C20Rik,9:41327259-41655483,lncRNA_annotated,1.00864,1.95339,-0.953564,0.35795,0.77686,FALSE
ENSMUST00000163056,ENSMUSG00000089815,Gm5083,13:44121166-44125179,lncRNA_annotated,1.49883,0.907087,0.724522,0.35795,0.77686,FALSE
ENSMUST00000214691,ENSMUSG00000111227,AC117639.2,10:20952546-21080429,lncRNA_annotated,0.516624,1.02165,-0.983719,0.35825,0.77721,FALSE
ENSMUST00000145438,ENSMUSG00000086859,Snhg20,11:117076789-117078955,lncRNA_annotated,0.765489,0.332276,1.204,0.3585,0.777259,FALSE
ENSMUST00000128804,ENSMUSG00000086992,Gm15941,15:37366174-37792570,lncRNA_annotated,0.653786,1.30189,-0.993719,0.3594,0.778249,FALSE
ENSMUST00000225426,ENSMUSG00000071181,3830408C21Rik,13:107022552-107033521,lncRNA_annotated,0.315129,0.636724,-1.01473,0.35955,0.778373,FALSE
ENSMUST00000162121,ENSMUSG00000090160,4930480K15Rik,17:90033630-91093071,lncRNA_annotated,2.33089,4.36511,-0.905137,0.3596,0.778431,FALSE
ENSMUST00000180865,ENSMUSG00000097099,Gm9917,9:107551554-107572779,lncRNA_annotated,2.15777,1.46228,0.561323,0.3603,0.778993,FALSE
LNC_000605,XLOC_039986,-,3:58574819-58576575,lncRNA_Novel,1.02597,0.608039,0.754756,0.36085,0.779481,FALSE
ENSMUST00000161841,ENSMUSG00000089835,Gm7097,10:70245099-70285968,lncRNA_annotated,0.857539,0.340027,1.33455,0.36095,0.779546,FALSE
LNC_000231,XLOC_021197,-,14:87412350-87415753,lncRNA_Novel,0.437298,0.583632,-0.41644,0.3613,0.779701,FALSE
ENSMUST00000164379,ENSMUSG00000090965,Gm17203,19:59896240-59901062,lncRNA_annotated,0.427012,0.558191,-0.386482,0.3613,0.779701,FALSE
ENSMUST00000140919,ENSMUSG00000086483,8030443G20Rik,4:108879062-108972077,lncRNA_annotated,0.474009,1.02261,-1.10927,0.36125,0.779701,FALSE
ENSMUST00000219726,ENSMUSG00000112117,RMST_1,10:92071036-92165170,lncRNA_annotated,2.66591,4.66782,-0.808117,0.3615,0.779882,FALSE
ENSMUST00000225083,ENSMUSG00000105703,Gm43305,14:54293004-54297456,lncRNA_annotated,0.414792,0.994874,-1.26212,0.36185,0.780387,FALSE
ENSMUST00000222863,ENSMUSG00000113585,AL591582.1,12:110447119-110583062,lncRNA_annotated,0.671632,2.11697,-1.65626,0.36205,0.780668,FALSE
ENSMUST00000225876,ENSMUSG00000114504,AC154681.1,14:17660260-18038090,lncRNA_annotated,0.352799,0.721833,-1.03282,0.3622,0.780741,FALSE
ENSMUST00000132097,ENSMUSG00000085449,Gm15520,9:28994749-29963129,lncRNA_annotated,0.454035,0.847504,-0.900417,0.36265,0.78121,FALSE
ENSMUST00000219416,ENSMUSG00000112089,AC153977.2,10:15600226-15780010,lncRNA_annotated,0.322536,0.894519,-1.47165,0.3634,0.781624,FALSE
ENSMUST00000148807,ENSMUSG00000024845,Tmem134,19:4125933-4132305,lncRNA_annotated,1.80342,0.653,1.46558,0.36405,0.782321,FALSE
ENSMUST00000200530,ENSMUSG00000106583,4930447N08Rik,3:122728946-122859374,lncRNA_annotated,0.304404,1.58561,-2.38098,0.3645,0.782888,FALSE
ENSMUST00000212180,ENSMUSG00000110605,Gm32856,8:129263640-129282844,lncRNA_annotated,1.24928,1.84123,-0.559571,0.36495,0.783254,FALSE
ENSMUST00000138573,ENSMUSG00000086546,Gm13709,2:73341505-73386572,lncRNA_annotated,0.388653,0.948664,-1.28741,0.36515,0.78339,FALSE
ENSMUST00000164734,ENSMUSG00000091172,Gm17120,9:123634769-123851899,lncRNA_annotated,8.36725,4.02572,1.05551,0.3654,0.783669,FALSE
ENSMUST00000187154,ENSMUSG00000100945,Gm29529,1:153653024-153700323,lncRNA_annotated,0.388696,0.885845,-1.18841,0.3657,0.783899,FALSE
ENSMUST00000132564,ENSMUSG00000086480,Gm15287,13:111725516-111735124,lncRNA_annotated,2.83417,2.06142,0.459292,0.3659,0.783899,FALSE
ENSMUST00000181440,ENSMUSG00000097163,BC051077,5:117312517-117315645,lncRNA_annotated,0.382688,0.550419,-0.524361,0.3663,0.784399,FALSE
ENSMUST00000196283,ENSMUSG00000105402,Gm3716,5:64593856-64610700,lncRNA_annotated,0.499141,0.198348,1.33141,0.36635,0.784406,FALSE
ENSMUST00000125681,ENSMUSG00000085526,Gm16083,1:130439026-130557075,lncRNA_annotated,0.258256,0.606996,-1.23289,0.367,0.784812,FALSE
ENSMUST00000182819,ENSMUSG00000098234,Snhg6,1:9908637-9944118,lncRNA_annotated,4.53162,3.08327,0.555568,0.367,0.784812,FALSE
ENSMUST00000190666,ENSMUSG00000100826,Snhg14,7:59228749-59324149,lncRNA_annotated,23.1279,30.3089,-0.390104,0.36685,0.784812,FALSE
ENSMUST00000126470,ENSMUSG00000084890,A830036E02Rik,11:99415665-99423098,lncRNA_annotated,0.327883,0.95994,-1.54976,0.36735,0.784961,FALSE
ENSMUST00000205274,ENSMUSG00000108414,Snhg1,19:8723474-8726443,lncRNA_annotated,0.591934,0.219749,1.42958,0.36765,0.785239,FALSE
ENSMUST00000181225,ENSMUSG00000097616,1110019D14Rik,6:13871525-14044385,lncRNA_annotated,0.930644,1.2472,-0.422393,0.368,0.785388,FALSE
LNC_000009,XLOC_000381,-,1:42792416-42800285,lncRNA_Novel,0.207575,0.549657,-1.4049,0.36805,0.785444,FALSE
ENSMUST00000191898,ENSMUSG00000104411,Gm30340,3:17328693-17334425,lncRNA_annotated,0.40985,0.556177,-0.440446,0.36825,0.785771,FALSE
ENSMUST00000145613,ENSMUSG00000087143,A830082K12Rik,13:78188972-78279391,lncRNA_annotated,0.636995,1.55692,-1.28934,0.36835,0.785935,FALSE
LNC_000267,XLOC_022486,-,15:79995899-80032686,lncRNA_Novel,0.573721,1.64164,-1.51672,0.3685,0.786205,FALSE
ENSMUST00000112103,ENSMUSG00000090399,Gm38399,1:135434579-135688105,lncRNA_annotated,1.59437,0.741595,1.10428,0.3692,0.78685,FALSE
ENSMUST00000152569,ENSMUSG00000085335,Gm13684,2:83724396-83806916,lncRNA_annotated,1.11209,0.561645,0.985548,0.36945,0.786983,FALSE
ENSMUST00000126009,ENSMUSG00000087381,Gm16008,4:156026163-156031622,lncRNA_annotated,1.70455,0.935869,0.865016,0.36975,0.787473,FALSE
ENSMUST00000221461,ENSMUSG00000113440,AL714025.1,13:23441821-23445935,lncRNA_annotated,0.722236,0.564531,0.355418,0.3701,0.787769,FALSE
LNC_000386,XLOC_027570,-,17:56609884-56613266,lncRNA_Novel,0.799245,1.09104,-0.44899,0.3707,0.788247,FALSE
ENSMUST00000151434,ENSMUSG00000039563,2210406O10Rik,5:36454966-36464853,lncRNA_annotated,0.232308,0.894115,-1.94442,0.3717,0.789325,FALSE
LNC_000768,XLOC_052462,-,6:47646704-47650425,lncRNA_Novel,0.147457,0.473575,-1.6833,0.37185,0.789395,FALSE
ENSMUST00000214211,ENSMUSG00000111274,AC121793.1,9:89638071-89646002,lncRNA_annotated,0.242948,0.635433,-1.38709,0.37195,0.789414,FALSE
ENSMUST00000197527,ENSMUSG00000045238,A730035I17Rik,5:98167197-98188991,lncRNA_annotated,0.15352,0.493168,-1.68365,0.3724,0.789914,FALSE
ENSMUST00000148972,ENSMUSG00000085095,Gm15635,7:99657803-99711340,lncRNA_annotated,7.95479,2.96675,1.42294,0.37245,0.78992,FALSE
ENSMUST00000155691,ENSMUSG00000085037,4933421O10Rik,4:33027141-33031323,lncRNA_annotated,1.90991,2.26609,-0.246705,0.37375,0.79108,FALSE
ENSMUST00000211689,ENSMUSG00000110080,Gm6145,14:105621014-105643725,lncRNA_annotated,0.51477,0.97642,-0.923575,0.3741,0.791472,FALSE
ENSMUST00000181774,ENSMUSG00000097350,4732491K20Rik,17:12318884-12327250,lncRNA_annotated,1.48669,1.83809,-0.306109,0.37415,0.791478,FALSE
ENSMUST00000123517,ENSMUSG00000087138,Gm15545,7:44986899-44997579,lncRNA_annotated,0.909604,0.282931,1.68479,0.3742,0.791485,FALSE
ENSMUST00000211418,ENSMUSG00000109998,Gm45437,7:45627487-45639093,lncRNA_annotated,0.277246,0.703519,-1.34342,0.3743,0.791509,FALSE
ENSMUST00000224739,ENSMUSG00000051606,2010001K21Rik,13:47008323-47009037,lncRNA_annotated,1.29624,2.85877,-1.14106,0.3754,0.792682,FALSE
LNC_000176,XLOC_016572,-,13:101170309-101180139,lncRNA_Novel,1.40573,0.610138,1.20411,0.37595,0.793389,FALSE
ENSMUST00000225489,ENSMUSG00000071181,3830408C21Rik,13:107022552-107033521,lncRNA_annotated,0.688502,1.0337,-0.586278,0.3761,0.793407,FALSE
ENSMUST00000161681,ENSMUSG00000089719,Gm15758,8:54629054-54887150,lncRNA_annotated,0.773443,1.87803,-1.27986,0.37625,0.793524,FALSE
ENSMUST00000136557,ENSMUSG00000086121,Gm16068,19:47579677-47645246,lncRNA_annotated,0.728786,1.49319,-1.03483,0.37635,0.793559,FALSE
ENSMUST00000152862,ENSMUSG00000087487,Ppp2r2cos,5:36868512-36955078,lncRNA_annotated,1.62453,2.8978,-0.834929,0.3763,0.793559,FALSE
ENSMUST00000141809,ENSMUSG00000085385,Snhg17,2:158355306-158361580,lncRNA_annotated,1.38507,0.894539,0.630748,0.37705,0.794065,FALSE
ENSMUST00000216859,ENSMUSG00000100807,Gm29521,9:101770371-101862447,lncRNA_annotated,4.62719,1.30933,1.82131,0.3778,0.794351,FALSE
ENSMUST00000217323,ENSMUSG00000110767,AC134859.1,9:46532756-46533272,lncRNA_annotated,3.72432,9.32984,-1.32488,0.37775,0.794351,FALSE
ENSMUST00000150782,ENSMUSG00000085779,Atcayos,10:81194690-81230833,lncRNA_annotated,0.575951,1.17288,-1.02604,0.37805,0.794485,FALSE
ENSMUST00000198676,ENSMUSG00000106634,Gm43042,5:59569701-59574242,lncRNA_annotated,11.448,9.94925,0.202441,0.37835,0.794762,FALSE
ENSMUST00000210738,ENSMUSG00000109857,Gm32817,16:13462545-13467237,lncRNA_annotated,0.568994,0.930216,-0.709152,0.379,0.795183,FALSE
ENSMUST00000217707,ENSMUSG00000112713,AC122301.3,10:9976689-10207981,lncRNA_annotated,0.268639,0.61985,-1.20625,0.37895,0.795183,FALSE
ENSMUST00000131498,ENSMUSG00000085996,A830012C17Rik,4:4133530-4188703,lncRNA_annotated,0.366539,0.692432,-0.917706,0.38025,0.796513,FALSE
ENSMUST00000209894,ENSMUSG00000109896,Gm31409,9:91922663-91961118,lncRNA_annotated,0.970835,0.444004,1.12865,0.3805,0.796739,FALSE
ENSMUST00000162577,ENSMUSG00000089842,Pitpnm2os2,5:124118689-124249760,lncRNA_annotated,0.558994,1.09385,-0.968515,0.38145,0.797145,FALSE
ENSMUST00000181955,ENSMUSG00000074415,2610203C20Rik,9:41327259-41655483,lncRNA_annotated,6.61192,8.29756,-0.327619,0.38165,0.79731,FALSE
ENSMUST00000211613,ENSMUSG00000109751,Gm45479,8:46739731-46847458,lncRNA_annotated,1.91092,0.921443,1.0523,0.382,0.797705,FALSE
LNC_000410,XLOC_028624,-,17:43149381-43157803,lncRNA_Novel,0.280575,0.514077,-0.873602,0.3822,0.797814,FALSE
ENSMUST00000128894,ENSMUSG00000086312,Gm15336,18:38676717-39389425,lncRNA_annotated,0.543516,0.29985,0.858082,0.38325,0.798667,FALSE
ENSMUST00000171723,ENSMUSG00000090558,Gm17202,5:107392730-107435039,lncRNA_annotated,0.449738,0.926113,-1.0421,0.38415,0.799205,FALSE
ENSMUST00000124786,ENSMUSG00000084758,Gm12798,4:101403080-101407856,lncRNA_annotated,2.03738,2.89208,-0.505394,0.3845,0.799686,FALSE
ENSMUST00000177015,ENSMUSG00000093598,A730085K08Rik,9:122351607-122398801,lncRNA_annotated,2.32028,3.16481,-0.44782,0.385,0.800033,FALSE
ENSMUST00000186923,ENSMUSG00000100252,Mir124-2hg,3:17789920-17800073,lncRNA_annotated,0.256327,0.603137,-1.2345,0.38545,0.800523,FALSE
LNC_000068,XLOC_005625,-,10:85813512-85815190,lncRNA_Novel,0.379257,0.613688,-0.694329,0.38575,0.800656,FALSE
ENSMUST00000186981,ENSMUSG00000100618,Gm29595,19:45300453-45311011,lncRNA_annotated,0.715555,2.60762,-1.8656,0.386,0.800893,FALSE
ENSMUST00000150442,ENSMUSG00000086794,Gm11642,11:103723949-103724532,lncRNA_annotated,0.454345,1.07038,-1.23627,0.3863,0.800952,FALSE
LNC_000400,XLOC_028012,-,17:18581726-18837040,lncRNA_Novel,0.933295,0.476723,0.969184,0.38655,0.801026,FALSE
ENSMUST00000138427,ENSMUSG00000087563,Gm14205,2:158610766-158615748,lncRNA_annotated,25.8465,35.5515,-0.459945,0.38655,0.801026,FALSE
ENSMUST00000181486,ENSMUSG00000097122,Gm26624,4:147132037-147457019,lncRNA_annotated,0.615007,0.435338,0.498466,0.3871,0.801424,FALSE
ENSMUST00000154360,ENSMUSG00000084859,1700080N15Rik,2:4017743-4614043,lncRNA_annotated,1.10677,2.33277,-1.07569,0.3871,0.801424,FALSE
LNC_000876,XLOC_063196,-,9:34485893-35036716,lncRNA_Novel,4.00795,4.67062,-0.220747,0.38715,0.801429,FALSE
ENSMUST00000157828,ENSMUSG00000088453,Gm25706,17:80196157-80196404,lncRNA_annotated,4.32784,9.4216,-1.12233,0.3873,0.801547,FALSE
ENSMUST00000127049,ENSMUSG00000085376,Gm14508,5:116009315-116024508,lncRNA_annotated,0.281343,0.645887,-1.19895,0.3877,0.801778,FALSE
ENSMUST00000155674,ENSMUSG00000087445,Gm14286,2:157544265-157545469,lncRNA_annotated,0.953019,1.54861,-0.700397,0.388,0.802027,FALSE
ENSMUST00000136472,ENSMUSG00000086034,Gm15201,X:162735077-162736613,lncRNA_annotated,0.383582,0.570274,-0.572119,0.38815,0.802027,FALSE
ENSMUST00000159822,ENSMUSG00000089957,A830011K09Rik,6:138362917-138581968,lncRNA_annotated,0.236419,0.47259,-0.999243,0.3879,0.802027,FALSE
ENSMUST00000132019,ENSMUSG00000086156,Gm15354,8:65618008-66471637,lncRNA_annotated,0.878323,0.432187,1.02309,0.3884,0.802065,FALSE
LNC_000874,XLOC_062691,-,8:115566868-115571456,lncRNA_Novel,0.403471,0.527369,-0.386349,0.3898,0.803402,FALSE
ENSMUST00000225867,ENSMUSG00000114218,AC159195.1,13:58806568-59133970,lncRNA_annotated,1.36686,2.56596,-0.90863,0.3912,0.803976,FALSE
ENSMUST00000181220,ENSMUSG00000097613,Gm17597,15:81800790-81826861,lncRNA_annotated,0.667753,1.19297,-0.837167,0.39115,0.803976,FALSE
ENSMUST00000157817,ENSMUSG00000088442,Gm23553,13:9093880-9174451,lncRNA_annotated,4.394,1.55923,1.4947,0.3937,0.806447,FALSE
ENSMUST00000185189,ENSMUSG00000098912,1500004A13Rik,3:88782942-88832547,lncRNA_annotated,6.33001,9.33468,-0.560394,0.3938,0.806603,FALSE
ENSMUST00000154030,ENSMUSG00000085385,Snhg17,2:158355306-158361580,lncRNA_annotated,0.992559,0.62043,0.677884,0.39485,0.807425,FALSE
ENSMUST00000194068,ENSMUSG00000102828,Gm38182,18:36930183-37841873,lncRNA_annotated,1.21866,0.427048,1.51282,0.39505,0.807637,FALSE
ENSMUST00000136447,ENSMUSG00000086877,A230072C01Rik,X:20951661-20986737,lncRNA_annotated,1.028,1.6539,-0.686034,0.3953,0.807907,FALSE
ENSMUST00000128160,ENSMUSG00000085956,4930481B07Rik,3:95015624-95020138,lncRNA_annotated,0.949933,0.68926,0.462777,0.3954,0.807911,FALSE
ENSMUST00000185281,ENSMUSG00000050334,C130071C03Rik,13:83721380-83872680,lncRNA_annotated,0.664328,1.55517,-1.22711,0.39575,0.808237,FALSE
ENSMUST00000183238,ENSMUSG00000094002,Gm9866,12:27134079-27160633,lncRNA_annotated,2.67664,5.57637,-1.05891,0.3958,0.808237,FALSE
ENSMUST00000140116,ENSMUSG00000087514,Gm16076,1:68032185-69108059,lncRNA_annotated,2.16584,4.08335,-0.914825,0.3967,0.808756,FALSE
ENSMUST00000125355,ENSMUSG00000085745,Gm14372,7:144001927-144424494,lncRNA_annotated,0.752596,1.52042,-1.01452,0.3967,0.808756,FALSE
ENSMUST00000123944,ENSMUSG00000086496,Gm14204,2:158595471-158610723,lncRNA_annotated,1.14288,1.42652,-0.319819,0.3969,0.808764,FALSE
ENSMUST00000159950,ENSMUSG00000089743,Gm16226,5:99217425-99729062,lncRNA_annotated,0.372585,0.712164,-0.934639,0.39705,0.808824,FALSE
ENSMUST00000197103,ENSMUSG00000105265,Sox2ot,3:34104437-34682619,lncRNA_annotated,0.26126,0.730658,-1.48371,0.3971,0.808877,FALSE
ENSMUST00000198035,ENSMUSG00000106415,Gm42893,3:116562977-116630984,lncRNA_annotated,2.50475,1.58177,0.663126,0.398,0.809925,FALSE
ENSMUST00000211533,ENSMUSG00000110357,A030001D20Rik,7:45627487-45639093,lncRNA_annotated,2.76805,3.6327,-0.392174,0.39805,0.809929,FALSE
ENSMUST00000155323,ENSMUSG00000085316,D330050G23Rik,2:116900151-116912791,lncRNA_annotated,0.624933,0.240214,1.37938,0.3983,0.810339,FALSE
