test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000137634,ENSMUSG00000061718,Ppp1r1b,11:98348403-98358283,mRNA,31.5572,91.2734,-1.53223,5.00E-05,0.00091007,Down
ENSMUST00000154078,ENSMUSG00000021057,Akap5,12:76324890-76334153,mRNA,4.90129,17.6277,-1.84661,5.00E-05,0.00091007,Down
ENSMUST00000026911,ENSMUSG00000025804,Ccr1,9:123962123-123968692,mRNA,7.6373,0.895963,3.09155,5.00E-05,0.00091007,Up
ENSMUST00000137868,ENSMUSG00000026207,Speg,1:75375296-75432320,mRNA,5.73388,11.4404,-0.996557,5.00E-05,0.00091007,Down
ENSMUST00000072299,ENSMUSG00000054459,Vsnl1,12:11325241-11436613,mRNA,120.566,256.792,-1.09077,5.00E-05,0.00091007,Down
ENSMUST00000045923,ENSMUSG00000040699,Limd2,11:106156255-106161158,mRNA,25.9718,12.5072,1.05419,5.00E-05,0.00091007,Up
ENSMUST00000069107,ENSMUSG00000063358,Mapk1,16:16983381-17047453,mRNA,61.5515,113.265,-0.879835,5.00E-05,0.00091007,Down
ENSMUST00000154650,ENSMUSG00000013523,Bcas1,2:170346990-170427845,mRNA,32.1911,59.1808,-0.878466,5.00E-05,0.00091007,Down
ENSMUST00000025161,ENSMUSG00000024308,Tapbp,17:33915898-33929288,mRNA,185.948,12.455,3.90011,5.00E-05,0.00091007,Up
ENSMUST00000072239,ENSMUSG00000019961,Tmpo,10:91147570-91171582,mRNA,16.1095,6.01441,1.42142,5.00E-05,0.00091007,Up
ENSMUST00000025078,ENSMUSG00000024235,Map3k8,18:4331326-4352953,mRNA,4.57995,0.917129,2.32014,5.00E-05,0.00091007,Up
ENSMUST00000026613,ENSMUSG00000025534,Gusb,5:129989010-130003049,mRNA,24.5871,4.119,2.57754,5.00E-05,0.00091007,Up
ENSMUST00000139848,ENSMUSG00000034472,Rasd2,8:75213943-75224113,mRNA,19.5103,54.8172,-1.49039,5.00E-05,0.00091007,Down
ENSMUST00000142739,ENSMUSG00000017376,Nlk,11:78567167-78697373,mRNA,15.823,34.1107,-1.1082,5.00E-05,0.00091007,Down
ENSMUST00000045756,ENSMUSG00000041959,S100a10,3:93555079-93564643,mRNA,75.124,19.0663,1.97825,5.00E-05,0.00091007,Up
ENSMUST00000026432,ENSMUSG00000025370,Cdh9,15:16778100-16857094,mRNA,2.33354,7.10757,-1.60684,5.00E-05,0.00091007,Down
ENSMUST00000026427,ENSMUSG00000025366,Esyt1,10:128509964-128525870,mRNA,19.3624,4.84175,1.99966,5.00E-05,0.00091007,Up
ENSMUST00000025399,ENSMUSG00000024521,Pmaip1,18:66458603-66465550,mRNA,2.5594,0.543768,2.23475,5.00E-05,0.00091007,Up
ENSMUST00000026420,ENSMUSG00000025362,Rps26,10:128624536-128626747,mRNA,184.601,89.2294,1.04881,5.00E-05,0.00091007,Up
ENSMUST00000026407,ENSMUSG00000025351,Cd63,10:128900988-128912822,mRNA,139.552,42.9933,1.69862,5.00E-05,0.00091007,Up
ENSMUST00000143031,ENSMUSG00000063450,Syne2,12:75818133-76110926,mRNA,3.26209,1.70074,0.939635,5.00E-05,0.00091007,Up
ENSMUST00000025425,ENSMUSG00000024542,Cep192,18:67800106-67885170,mRNA,5.59189,2.07621,1.42939,5.00E-05,0.00091007,Up
ENSMUST00000071402,ENSMUSG00000041220,Elovl6,3:129532354-129638495,mRNA,8.74052,16.4511,-0.912396,5.00E-05,0.00091007,Down
ENSMUST00000026318,ENSMUSG00000025283,Sat1,X:155213131-155216449,mRNA,112.444,19.9128,2.49744,5.00E-05,0.00091007,Up
ENSMUST00000026315,ENSMUSG00000025279,Dnase1l3,14:7964532-7994573,mRNA,2.75581,0.0582402,5.56432,5.00E-05,0.00091007,Up
ENSMUST00000045713,ENSMUSG00000041073,Nacad,11:6597822-6606053,mRNA,6.31503,11.5345,-0.869096,5.00E-05,0.00091007,Down
ENSMUST00000143577,ENSMUSG00000040690,Col16a1,4:130047839-130099277,mRNA,3.43697,1.06118,1.69547,5.00E-05,0.00091007,Up
ENSMUST00000071718,ENSMUSG00000026701,Prdx6,1:161240111-161251219,mRNA,164.668,75.8475,1.11839,5.00E-05,0.00091007,Up
ENSMUST00000045761,ENSMUSG00000037703,Lzts3,2:130632838-130642803,mRNA,23.7458,49.1524,-1.04959,5.00E-05,0.00091007,Down
ENSMUST00000089959,ENSMUSG00000037580,Gch1,14:47153894-47189413,mRNA,1.89266,0.470466,2.00826,5.00E-05,0.00091007,Up
ENSMUST00000025363,ENSMUSG00000024486,Hbegf,18:36504928-36515805,mRNA,16.0751,6.00236,1.42123,5.00E-05,0.00091007,Up
ENSMUST00000072008,ENSMUSG00000057719,Sh3rf2,18:42053666-42158960,mRNA,0.379879,1.71309,-2.17299,5.00E-05,0.00091007,Down
ENSMUST00000045866,ENSMUSG00000020075,Ddx21,10:62580250-62602281,mRNA,14.3644,7.12573,1.01139,5.00E-05,0.00091007,Up
ENSMUST00000045864,ENSMUSG00000040247,Tbc1d10c,19:4184357-4191047,mRNA,3.46907,0.302694,3.51861,5.00E-05,0.00091007,Up
ENSMUST00000026565,ENSMUSG00000025492,Ifitm3,7:141009585-141010770,mRNA,588.64,15.579,5.23971,5.00E-05,0.00091007,Up
ENSMUST00000140402,ENSMUSG00000022537,Tmem44,16:30513690-30550578,mRNA,6.01034,12.9425,-1.10659,5.00E-05,0.00091007,Down
ENSMUST00000045846,ENSMUSG00000033720,Sfxn5,6:85213048-85333422,mRNA,52.1736,90.4519,-0.793833,5.00E-05,0.00091007,Down
ENSMUST00000153997,ENSMUSG00000078747,Gm20878,4:41893277-41943124,mRNA,8.9373,28.5775,-1.67697,5.00E-05,0.00091007,Down
ENSMUST00000026548,ENSMUSG00000025475,Adgra1,7:139834173-139878088,mRNA,7.64722,14.9083,-0.963109,5.00E-05,0.00091007,Down
ENSMUST00000141158,ENSMUSG00000013033,Adgrl1,8:83900104-83955205,mRNA,40.7533,94.0707,-1.20683,5.00E-05,0.00091007,Down
ENSMUST00000153424,ENSMUSG00000000223,Drp2,X:134404550-134456573,mRNA,7.78242,16.7533,-1.10616,5.00E-05,0.00091007,Down
ENSMUST00000026494,ENSMUSG00000025427,Rnf165,18:77456109-77565147,mRNA,4.0369,10.6025,-1.39308,5.00E-05,0.00091007,Down
ENSMUST00000045791,ENSMUSG00000040188,Scamp2,9:57560942-57588795,mRNA,28.4211,9.78145,1.53884,5.00E-05,0.00091007,Up
ENSMUST00000025356,ENSMUSG00000024479,Mal2,15:54571365-54602846,mRNA,23.3458,70.7738,-1.60005,5.00E-05,0.00091007,Down
ENSMUST00000071812,ENSMUSG00000028068,Iqgap3,3:88081970-88121048,mRNA,2.8065,0.146586,4.25895,5.00E-05,0.00091007,Up
ENSMUST00000069507,ENSMUSG00000073418,C4b,17:34728379-34743882,mRNA,180.216,8.57058,4.39419,5.00E-05,0.00091007,Up
ENSMUST00000071874,ENSMUSG00000064210,Ano6,15:95787855-95975464,mRNA,15.5084,7.97897,0.958779,5.00E-05,0.00091007,Up
ENSMUST00000162443,ENSMUSG00000038521,C1s1,6:124530344-124542359,mRNA,21.3937,0.351013,5.92952,5.00E-05,0.00091007,Up
ENSMUST00000023629,ENSMUSG00000022912,Pros1,16:62854306-62929346,mRNA,19.3287,4.66722,2.05011,5.00E-05,0.00091007,Up
ENSMUST00000027991,ENSMUSG00000038530,Rgs4,1:169741476-169747642,mRNA,42.1386,164.942,-1.96875,5.00E-05,0.00091007,Down
ENSMUST00000115728,ENSMUSG00000024349,Tmem173,18:35733677-35740554,mRNA,24.4419,1.80147,3.76211,5.00E-05,0.00091007,Up
ENSMUST00000115733,ENSMUSG00000041624,Gucy1a2,9:3532777-3894736,mRNA,23.6079,49.4582,-1.06694,5.00E-05,0.00091007,Down
ENSMUST00000076840,ENSMUSG00000048915,Efna5,17:62604183-62881317,mRNA,4.40468,9.00199,-1.03121,5.00E-05,0.00091007,Down
ENSMUST00000115816,ENSMUSG00000024268,Celf4,18:25477631-25754157,mRNA,37.1981,71.3932,-0.94056,5.00E-05,0.00091007,Down
ENSMUST00000022428,ENSMUSG00000021876,Rnase4,14:51091076-51106151,mRNA,27.1215,9.6755,1.48703,5.00E-05,0.00091007,Up
ENSMUST00000065904,ENSMUSG00000053465,Hs6st3,14:119138414-119869594,mRNA,9.50251,21.0223,-1.14554,5.00E-05,0.00091007,Down
ENSMUST00000168166,ENSMUSG00000007656,Arpp19,9:75037613-75060313,mRNA,15.4294,39.2404,-1.34666,5.00E-05,0.00091007,Down
ENSMUST00000029515,ENSMUSG00000027907,S100a11,3:93520487-93526287,mRNA,101.619,6.98587,3.86259,5.00E-05,0.00091007,Up
ENSMUST00000116304,ENSMUSG00000038642,Ctss,3:95526785-95556403,mRNA,905.689,37.2082,4.60532,5.00E-05,0.00091007,Up
ENSMUST00000076700,ENSMUSG00000018654,Ikzf1,11:11685002-11772926,mRNA,8.42832,0.813705,3.37267,5.00E-05,0.00091007,Up
ENSMUST00000022460,ENSMUSG00000021903,Galnt15,14:32028988-32062197,mRNA,5.75606,1.59566,1.85093,5.00E-05,0.00091007,Up
ENSMUST00000168093,ENSMUSG00000041187,Prkd2,7:16842901-16870464,mRNA,3.62389,1.02568,1.82096,5.00E-05,0.00091007,Up
ENSMUST00000168015,ENSMUSG00000002227,Mov10,3:104794835-104818563,mRNA,10.556,0.788746,3.74235,5.00E-05,0.00091007,Up
ENSMUST00000167977,ENSMUSG00000033016,Nfatc1,18:80606204-80713071,mRNA,3.62641,0.841671,2.10721,5.00E-05,0.00091007,Up
ENSMUST00000076615,ENSMUSG00000003575,Crtc1,8:70382354-70439579,mRNA,19.8623,33.2509,-0.743363,5.00E-05,0.00091007,Down
ENSMUST00000029549,ENSMUSG00000027940,Tpm3,3:90072648-90100902,mRNA,28.578,5.81752,2.29643,5.00E-05,0.00091007,Up
ENSMUST00000029451,ENSMUSG00000027858,Tspan2,3:102734528-102801513,mRNA,23.4794,55.2002,-1.23328,5.00E-05,0.00091007,Down
ENSMUST00000022368,ENSMUSG00000021822,Plau,14:20836659-20843385,mRNA,8.13073,2.22878,1.86713,5.00E-05,0.00091007,Up
ENSMUST00000029559,ENSMUSG00000027947,Il6ra,3:89864058-89913196,mRNA,7.09006,1.11045,2.67466,5.00E-05,0.00091007,Up
ENSMUST00000065668,ENSMUSG00000053310,Nrgn,9:37544491-37552904,mRNA,80.2061,278.896,-1.79794,5.00E-05,0.00091007,Down
ENSMUST00000115421,ENSMUSG00000012428,Steap4,5:7960456-7982213,mRNA,4.51718,0.105889,5.4148,5.00E-05,0.00091007,Up
ENSMUST00000115467,ENSMUSG00000029552,Tes,6:17065148-17171833,mRNA,5.2029,0.987992,2.39674,5.00E-05,0.00091007,Up
ENSMUST00000168747,ENSMUSG00000025324,Atp10a,7:58656165-58829420,mRNA,6.66502,2.89078,1.20515,5.00E-05,0.00091007,Up
ENSMUST00000022304,ENSMUSG00000021779,Thrb,14:17660260-18038090,mRNA,3.85281,9.10145,-1.24018,5.00E-05,0.00091007,Down
ENSMUST00000076922,ENSMUSG00000030921,Trim30a,7:104409024-104465193,mRNA,49.0236,0.885569,5.79073,5.00E-05,0.00091007,Up
ENSMUST00000168693,ENSMUSG00000030376,Slc8a2,7:16129825-16161063,mRNA,18.0415,46.5505,-1.36747,5.00E-05,0.00091007,Down
ENSMUST00000029623,ENSMUSG00000027995,Tlr2,3:83836271-83841767,mRNA,40.2413,0.934533,5.42829,5.00E-05,0.00091007,Up
ENSMUST00000065679,ENSMUSG00000053318,Slamf8,1:172581757-172590568,mRNA,21.8497,0.105649,7.6922,5.00E-05,0.00091007,Up
ENSMUST00000065796,ENSMUSG00000024789,Jak2,19:29251827-29313080,mRNA,23.6477,11.123,1.08815,5.00E-05,0.00091007,Up
ENSMUST00000065797,ENSMUSG00000027221,Chst1,2:92599706-92615250,mRNA,36.6693,65.2452,-0.831299,5.00E-05,0.00091007,Down
ENSMUST00000022337,ENSMUSG00000021803,Cdhr1,14:37077856-37098347,mRNA,7.54455,2.72006,1.4718,5.00E-05,0.00091007,Up
ENSMUST00000168566,ENSMUSG00000027663,Zmat3,3:32334791-32365678,mRNA,16.3464,32.3873,-0.98646,5.00E-05,0.00091007,Down
ENSMUST00000029574,ENSMUSG00000027962,Vcam1,3:116109948-116129688,mRNA,83.2688,11.3972,2.8691,5.00E-05,0.00091007,Up
ENSMUST00000168527,ENSMUSG00000056268,Dennd1b,1:138963434-139176043,mRNA,10.834,4.03187,1.42604,5.00E-05,0.00091007,Up
ENSMUST00000168461,ENSMUSG00000028793,Rnf19b,4:129058270-129085886,mRNA,26.1737,8.97253,1.54453,5.00E-05,0.00091007,Up
ENSMUST00000076463,ENSMUSG00000041762,Gpr155,2:73341505-73386572,mRNA,9.46696,19.0754,-1.01074,5.00E-05,0.00091007,Down
ENSMUST00000047239,ENSMUSG00000060212,Pcnx2,8:125751507-125908144,mRNA,10.0669,22.0034,-1.12811,5.00E-05,0.00091007,Down
ENSMUST00000065957,ENSMUSG00000004961,Syt5,7:4539764-4547541,mRNA,18.0747,37.7774,-1.06355,5.00E-05,0.00091007,Down
ENSMUST00000076352,ENSMUSG00000044734,Serpinb1a,13:32842091-32851185,mRNA,2.12131,6.79248,-1.67898,5.00E-05,0.00091007,Down
ENSMUST00000022612,ENSMUSG00000022033,Pbk,14:65805836-65817822,mRNA,8.49627,0.674683,3.65455,5.00E-05,0.00091007,Up
ENSMUST00000117507,ENSMUSG00000028108,Ecm1,3:95734146-95739569,mRNA,9.10234,1.67048,2.44597,5.00E-05,0.00091007,Up
ENSMUST00000117513,ENSMUSG00000020100,Slc29a3,10:60712071-60752782,mRNA,25.1395,6.2177,2.01551,5.00E-05,0.00091007,Up
ENSMUST00000029297,ENSMUSG00000027737,Slc7a11,3:49892525-50443614,mRNA,20.3136,9.32132,1.12384,5.00E-05,0.00091007,Up
ENSMUST00000076349,ENSMUSG00000001986,Gria3,X:41401127-41678601,mRNA,25.4916,56.5082,-1.14844,5.00E-05,0.00091007,Down
ENSMUST00000029270,ENSMUSG00000027715,Ccna2,3:36552605-36572150,mRNA,8.44968,1.27495,2.72845,5.00E-05,0.00091007,Up
ENSMUST00000029266,ENSMUSG00000027712,Anxa5,3:36448922-36475894,mRNA,58.7667,31.2179,0.912626,5.00E-05,0.00091007,Up
ENSMUST00000022639,ENSMUSG00000022055,Nefl,14:68082589-68124846,mRNA,63.356,159.207,-1.32935,5.00E-05,0.00091007,Down
ENSMUST00000166912,ENSMUSG00000091144,Phf11c,14:59380832-59395381,mRNA,1.27644,0.150042,3.08868,5.00E-05,0.00091007,Up
ENSMUST00000166873,ENSMUSG00000022321,Cdh10,15:18818946-19014236,mRNA,10.5933,20.803,-0.973641,5.00E-05,0.00091007,Down
ENSMUST00000076249,ENSMUSG00000062488,Ifit3b,19:34607969-34613401,mRNA,75.8833,3.39357,4.48291,5.00E-05,0.00091007,Up
ENSMUST00000117798,ENSMUSG00000034949,Zfr2,10:81233154-81252123,mRNA,5.10143,10.9474,-1.10162,5.00E-05,0.00091007,Down
ENSMUST00000029170,ENSMUSG00000027641,Rbl1,2:157145892-157204512,mRNA,6.20961,0.996092,2.64015,5.00E-05,0.00091007,Up
ENSMUST00000022699,ENSMUSG00000022103,Gfra2,14:70890129-70979838,mRNA,6.73983,15.9355,-1.24146,5.00E-05,0.00091007,Down
ENSMUST00000076354,ENSMUSG00000058254,Tspan7,X:10485157-10596605,mRNA,330.356,640.203,-0.954508,5.00E-05,0.00091007,Down
ENSMUST00000117399,ENSMUSG00000031207,Msn,X:96096041-96168552,mRNA,96.2278,11.0134,3.12719,5.00E-05,0.00091007,Up
ENSMUST00000029344,ENSMUSG00000027775,Mfsd1,3:67582740-67604237,mRNA,26.6207,10.0211,1.4095,5.00E-05,0.00091007,Up
ENSMUST00000066285,ENSMUSG00000025092,Hspa12a,19:58795750-58860984,mRNA,20.979,50.8791,-1.27812,5.00E-05,0.00091007,Down
ENSMUST00000167493,ENSMUSG00000038650,Rnh1,7:141160325-141172857,mRNA,39.1628,15.4819,1.3389,5.00E-05,0.00091007,Up
ENSMUST00000022531,ENSMUSG00000021959,Lats2,14:57689661-57758388,mRNA,14.5759,8.13192,0.84192,5.00E-05,0.00091007,Up
ENSMUST00000029440,ENSMUSG00000027848,Olfml3,3:103731664-103738001,mRNA,5.94992,1.85059,1.68489,5.00E-05,0.00091007,Up
ENSMUST00000047218,ENSMUSG00000033589,Reep4,14:70545250-70548933,mRNA,5.29021,1.13426,2.22158,5.00E-05,0.00091007,Up
ENSMUST00000066060,ENSMUSG00000048251,Bcl11b,12:107910402-108003602,mRNA,6.88648,15.4066,-1.16171,5.00E-05,0.00091007,Down
ENSMUST00000117077,ENSMUSG00000031596,Slc7a2,8:40862394-40922308,mRNA,9.9174,5.34108,0.892832,5.00E-05,0.00091007,Up
ENSMUST00000029433,ENSMUSG00000027843,Ptpn22,3:103860276-103912247,mRNA,8.50255,0.740313,3.52169,5.00E-05,0.00091007,Up
ENSMUST00000047322,ENSMUSG00000041238,Rbbp8,18:11633275-11743207,mRNA,5.33506,2.36779,1.17196,5.00E-05,0.00091007,Up
ENSMUST00000167377,ENSMUSG00000030536,Iqgap1,7:80711582-80825974,mRNA,25.3996,5.95965,2.09151,5.00E-05,0.00091007,Up
ENSMUST00000167323,ENSMUSG00000090698,Apold1,6:134981717-134986836,mRNA,7.27389,1.75964,2.04745,5.00E-05,0.00091007,Up
ENSMUST00000167320,ENSMUSG00000056724,Nbeal2,9:110624788-110654161,mRNA,3.66979,1.26237,1.53956,5.00E-05,0.00091007,Up
ENSMUST00000022567,ENSMUSG00000021991,Cacna2d3,14:28904942-29721864,mRNA,20.773,45.838,-1.14184,5.00E-05,0.00091007,Down
ENSMUST00000029385,ENSMUSG00000027808,Serp1,3:58519816-58557501,mRNA,46.9969,14.0978,1.7371,5.00E-05,0.00091007,Up
ENSMUST00000029380,ENSMUSG00000027803,Wwtr1,3:57455648-57575910,mRNA,11.6326,6.04086,0.945344,5.00E-05,0.00091007,Up
ENSMUST00000043414,ENSMUSG00000036661,Dennd3,15:73512559-73572242,mRNA,4.49081,1.49045,1.59122,5.00E-05,0.00091007,Up
ENSMUST00000022591,ENSMUSG00000022014,Epsti1,14:77904238-78002656,mRNA,18.0442,0.240021,6.23223,5.00E-05,0.00091007,Up
ENSMUST00000117095,ENSMUSG00000003363,Pld3,7:27531999-27553218,mRNA,92.9121,218.912,-1.23641,5.00E-05,0.00091007,Down
ENSMUST00000029654,ENSMUSG00000028020,Glrb,3:80843598-80913660,mRNA,40.6768,77.6151,-0.93213,5.00E-05,0.00091007,Down
ENSMUST00000029667,ENSMUSG00000028033,Kcnq5,1:21398402-21962530,mRNA,5.0315,15.3804,-1.61204,5.00E-05,0.00091007,Down
ENSMUST00000047328,ENSMUSG00000039323,Igfbp2,1:72824502-72852474,mRNA,154.7,42.2505,1.87243,5.00E-05,0.00091007,Up
ENSMUST00000114900,ENSMUSG00000029826,Zc3hav1,6:38305285-38354603,mRNA,23.0418,1.26696,4.18481,5.00E-05,0.00091007,Up
ENSMUST00000114913,ENSMUSG00000022840,Adcy5,16:35154876-35305737,mRNA,21.9043,66.0416,-1.59216,5.00E-05,0.00091007,Down
ENSMUST00000022013,ENSMUSG00000021536,Adcy2,13:68620042-69031550,mRNA,17.0149,44.271,-1.37956,5.00E-05,0.00091007,Down
ENSMUST00000114943,ENSMUSG00000060534,Dcc,18:71258737-72351069,mRNA,3.67347,8.85019,-1.26856,5.00E-05,0.00091007,Down
ENSMUST00000029865,ENSMUSG00000028211,Trp53inp1,4:11156430-11174379,mRNA,15.8725,6.6731,1.2501,5.00E-05,0.00091007,Up
ENSMUST00000077290,ENSMUSG00000025823,Pdia4,6:47796140-47813430,mRNA,46.5755,22.1816,1.07021,5.00E-05,0.00091007,Up
ENSMUST00000047485,ENSMUSG00000040570,Rundc3b,5:8490333-8622952,mRNA,6.64488,13.1745,-0.987436,5.00E-05,0.00091007,Down
ENSMUST00000029846,ENSMUSG00000028195,Cyr61,3:145646975-145649981,mRNA,22.8563,4.55041,2.32852,5.00E-05,0.00091007,Up
ENSMUST00000065248,ENSMUSG00000053044,Cd8b1,6:71322787-71337494,mRNA,2.42298,0,inf,5.00E-05,0.00091007,Up
ENSMUST00000169754,ENSMUSG00000026288,Inpp5d,1:87620311-87720507,mRNA,18.5457,2.15598,3.10467,5.00E-05,0.00091007,Up
ENSMUST00000022053,ENSMUSG00000021569,Trip13,13:73911346-73937784,mRNA,1.06465,0.166044,2.68074,5.00E-05,0.00091007,Up
ENSMUST00000022057,ENSMUSG00000021573,Tppp,13:74009418-74035753,mRNA,54.4847,137.22,-1.33256,5.00E-05,0.00091007,Down
ENSMUST00000169712,ENSMUSG00000019992,Mtfr2,10:20347769-20361304,mRNA,1.70769,0.277269,2.62269,5.00E-05,0.00091007,Up
ENSMUST00000115028,ENSMUSG00000022817,Itgb5,16:33829664-33949153,mRNA,52.1343,16.583,1.65253,5.00E-05,0.00091007,Up
ENSMUST00000065289,ENSMUSG00000053063,Clec12a,6:129342690-129365303,mRNA,19.9468,0.334846,5.89651,5.00E-05,0.00091007,Up
ENSMUST00000029881,ENSMUSG00000028226,Mmp16,4:17853090-18119145,mRNA,8.50163,15.2181,-0.839979,5.00E-05,0.00091007,Down
ENSMUST00000029885,ENSMUSG00000028228,Cpne3,4:19519253-19570108,mRNA,15.5126,6.10213,1.34606,5.00E-05,0.00091007,Up
ENSMUST00000170000,ENSMUSG00000042396,Rbm7,9:48488700-48495297,mRNA,24.9453,12.4618,1.00125,5.00E-05,0.00091007,Up
ENSMUST00000077367,ENSMUSG00000028048,Gba,3:89202927-89208681,mRNA,32.144,15.4367,1.05819,5.00E-05,0.00091007,Up
ENSMUST00000021898,ENSMUSG00000021448,Shc3,13:51431040-51567084,mRNA,11.9836,44.72,-1.89986,5.00E-05,0.00091007,Down
ENSMUST00000064989,ENSMUSG00000052889,Prkcb,7:122289296-122634402,mRNA,49.8918,140.962,-1.49843,5.00E-05,0.00091007,Down
ENSMUST00000021903,ENSMUSG00000021453,Gadd45g,13:51846677-51848468,mRNA,23.2277,8.08438,1.52263,5.00E-05,0.00091007,Up
ENSMUST00000077642,ENSMUSG00000026585,Kifap3,1:163779582-163917109,mRNA,40.5535,83.9415,-1.04956,5.00E-05,0.00091007,Down
ENSMUST00000114795,ENSMUSG00000026072,Il1r1,1:40225079-40317257,mRNA,3.7075,1.54629,1.26163,5.00E-05,0.00091007,Up
ENSMUST00000029936,ENSMUSG00000040264,Gbp2b,3:142594846-142619179,mRNA,53.3652,0.257619,7.69452,5.00E-05,0.00091007,Up
ENSMUST00000021929,ENSMUSG00000021476,Habp4,13:64161868-64186537,mRNA,21.8735,43.209,-0.982147,5.00E-05,0.00091007,Down
ENSMUST00000029812,ENSMUSG00000028163,Nfkb1,3:135584654-135691546,mRNA,10.3404,3.62762,1.51119,5.00E-05,0.00091007,Up
ENSMUST00000114840,ENSMUSG00000032011,Thy1,9:44043383-44048579,mRNA,130.971,240.452,-0.876506,5.00E-05,0.00091007,Down
ENSMUST00000021933,ENSMUSG00000021477,Ctsl,13:64359336-64370890,mRNA,87.6577,39.8022,1.13903,5.00E-05,0.00091007,Up
ENSMUST00000170122,ENSMUSG00000090733,Rps27,3:90212521-90213651,mRNA,1600.33,898.893,0.832152,5.00E-05,0.00091007,Up
ENSMUST00000114846,ENSMUSG00000026773,Pfkfb3,2:11471432-11554077,mRNA,17.8014,2.88631,2.6247,5.00E-05,0.00091007,Up
ENSMUST00000170086,ENSMUSG00000037321,Tap1,17:34181987-34197225,mRNA,101.12,0.790178,6.99968,5.00E-05,0.00091007,Up
ENSMUST00000047526,ENSMUSG00000036995,Asap3,4:136206364-136245216,mRNA,8.04648,1.45316,2.46917,5.00E-05,0.00091007,Up
ENSMUST00000065118,ENSMUSG00000052981,Ube2ql1,13:69702831-69739889,mRNA,29.0874,55.201,-0.924302,5.00E-05,0.00091007,Down
ENSMUST00000029907,ENSMUSG00000028243,Ubxn2b,4:6191097-6221688,mRNA,6.19512,11.8665,-0.937687,5.00E-05,0.00091007,Down
ENSMUST00000021932,ENSMUSG00000021478,Drd1,13:54051182-54055705,mRNA,3.77076,13.3441,-1.82328,5.00E-05,0.00091007,Down
ENSMUST00000029155,ENSMUSG00000027624,Epb41l1,2:156420908-156543214,mRNA,41.5425,87.3664,-1.07249,5.00E-05,0.00091007,Down
ENSMUST00000029806,ENSMUSG00000028159,Dapp1,3:137931006-137981545,mRNA,4.59906,1.15093,1.99854,5.00E-05,0.00091007,Up
ENSMUST00000029796,ENSMUSG00000028149,Rap1gds1,3:138925901-139075201,mRNA,37.932,76.4375,-1.01086,5.00E-05,0.00091007,Down
ENSMUST00000169169,ENSMUSG00000091898,Tnnc1,14:31208311-31211729,mRNA,2.30852,16.0388,-2.79652,5.00E-05,0.00091007,Down
ENSMUST00000115243,ENSMUSG00000062257,Opcml,9:27790946-28954347,mRNA,26.2046,62.0867,-1.24446,5.00E-05,0.00091007,Down
ENSMUST00000065496,ENSMUSG00000053199,Arhgap20,9:51765351-51875886,mRNA,14.0837,25.7721,-0.871781,5.00E-05,0.00091007,Down
ENSMUST00000115244,ENSMUSG00000026141,Col19a1,1:24263993-24587472,mRNA,2.21788,5.74695,-1.37362,5.00E-05,0.00091007,Down
ENSMUST00000115262,ENSMUSG00000075705,Msrb1,17:24736641-24742778,mRNA,50.7936,15.119,1.74829,5.00E-05,0.00091007,Up
ENSMUST00000169114,ENSMUSG00000021583,Erap1,13:74639567-74808810,mRNA,22.4602,2.77057,3.01912,5.00E-05,0.00091007,Up
ENSMUST00000029709,ENSMUSG00000028071,Sh2d2a,3:87846754-87855722,mRNA,0.986818,0.0423707,4.54165,5.00E-05,0.00091007,Up
ENSMUST00000076968,ENSMUSG00000024743,Syt7,19:10389089-10453181,mRNA,22.8679,42.7207,-0.901614,5.00E-05,0.00091007,Down
ENSMUST00000076957,ENSMUSG00000060166,Zdhhc8,16:18220753-18235136,mRNA,10.7319,20.5818,-0.93946,5.00E-05,0.00091007,Down
ENSMUST00000043296,ENSMUSG00000037544,Dlgap5,14:47387778-47418407,mRNA,2.51611,0.150873,4.05979,5.00E-05,0.00091007,Up
ENSMUST00000076941,ENSMUSG00000033222,Ttf2,3:100938859-100969663,mRNA,3.21506,0.925894,1.79592,5.00E-05,0.00091007,Up
ENSMUST00000029673,ENSMUSG00000028039,Efna3,3:89313898-89322965,mRNA,5.69312,13.2492,-1.21861,5.00E-05,0.00091007,Down
ENSMUST00000168954,ENSMUSG00000041444,Arhgap32,9:32116135-32268446,mRNA,23.8562,61.944,-1.3766,5.00E-05,0.00091007,Down
ENSMUST00000029671,ENSMUSG00000028037,Ifi44,3:151730921-151749960,mRNA,52.4298,0.300863,7.44513,5.00E-05,0.00091007,Up
ENSMUST00000115348,ENSMUSG00000056004,9330182L06Rik,5:9266131-9481825,mRNA,7.68443,25.529,-1.73212,5.00E-05,0.00091007,Down
ENSMUST00000047379,ENSMUSG00000039942,Ptger4,15:5233398-5244187,mRNA,3.45246,0.868771,1.99058,5.00E-05,0.00091007,Up
ENSMUST00000115231,ENSMUSG00000079641,Rpl39,X:37082519-37085402,mRNA,213.019,97.653,1.12525,5.00E-05,0.00091007,Up
ENSMUST00000169241,ENSMUSG00000026466,Tor1aip1,1:156004598-156068861,mRNA,28.8941,9.41939,1.61707,5.00E-05,0.00091007,Up
ENSMUST00000022176,ENSMUSG00000021670,Hmgcr,13:96648966-96670936,mRNA,20.6271,38.9174,-0.915878,5.00E-05,0.00091007,Down
