tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	5915	0	live	RARB	HAP, MCOPS12, NR1B2, RARbeta1, RRB2	retinoic acid receptor beta	retinoic acid receptor beta|HBV-activated protein|RAR-beta|RAR-epsilon|hepatitis B virus activated protein|nuclear receptor subfamily 1 group B member 2|retinoic acid receptor, beta polypeptide	3p24.2	3	NC_000003.12	24829323	25597932	plus	14	180220	
9606	Homo sapiens	406976	0	live	MIR199A1	MIR-199-s, MIRN199A1, mir-199a-1	microRNA 199a-1	hsa-mir-199a-1|miR-199a-3p	19p13.2	19	NC_000019.10	10817426	10817496	minus	1	610719	
9606	Homo sapiens	7010	0	live	TEK	CD202B, GLC3E, TIE-2, TIE2, VMCM, VMCM1	TEK receptor tyrosine kinase	angiopoietin-1 receptor|TEK tyrosine kinase, endothelial|endothelial tyrosine kinase|tunica interna endothelial cell kinase|tyrosine kinase with Ig and EGF homology domains-2|tyrosine-protein kinase receptor TEK|tyrosine-protein kinase receptor TIE-2	9p21.2	9	NC_000009.12	27109141	27230178	plus	23	600221	
9606	Homo sapiens	5292	0	live	PIM1	PIM	Pim-1 proto-oncogene, serine/threonine kinase	serine/threonine-protein kinase pim-1|Oncogene PIM1|pim-1 kinase 44 kDa isoform|pim-1 oncogene (proviral integration site 1)|proto-oncogene serine/threonine-protein kinase pim-1	6p21.2	6	NC_000006.12	37170152	37175428	plus	6	164960	
9606	Homo sapiens	57379	0	live	AICDA	AID, ARP2, CDA2, HEL-S-284, HIGM2	activation induced cytidine deaminase	single-stranded DNA cytosine deaminase|cytidine aminohydrolase|epididymis secretory protein Li 284|integrated into Burkitt's lymphoma cell line Ramos	12p13.31	12	NC_000012.12	8602170	8612970	minus	5	605257	
9606	Homo sapiens	1361	0	live	CPB2	CPU, PCPB, TAFI	carboxypeptidase B2	carboxypeptidase B2|carboxypeptidase B-like protein|carboxypeptidase B2 (plasma)|carboxypeptidase B2 (plasma, carboxypeptidase U)|carboxypeptidase R|thrombin-activable fibrinolysis inhibitor|thrombin-activatable fibrinolysis inhibitor	13q14.13	13	NC_000013.11	46053066	46105076	minus	12	603101	
9606	Homo sapiens	887	0	live	CCKBR	CCK-B, CCK2R, GASR	cholecystokinin B receptor	gastrin/cholecystokinin type B receptor|CCK-B receptor|CCK2 receptor|cholecystokinin-2 receptor|gastrin receptor	11p15.4	11	NC_000011.10	6259838	6272127	plus	5	118445	
9606	Homo sapiens	1839	0	live	HBEGF	DTR, DTS, DTSF, HEGFL	heparin binding EGF like growth factor	proheparin-binding EGF-like growth factor|diphtheria toxin receptor (heparin-binding EGF-like growth factor)|diphtheria toxin receptor (heparin-binding epidermal growth factor-like growth factor)|heparin-binding epidermal growth factor	5q31.3	5	NC_000005.10	140332843	140346603	minus	6	126150	
9606	Homo sapiens	4041	0	live	LRP5	BMND1, EVR1, EVR4, HBM, LR3, LRP-5, LRP-7, LRP7, OPPG, OPS, OPTA1, PCLD4, VBCH2	LDL receptor related protein 5	low-density lipoprotein receptor-related protein 5|low density lipoprotein receptor-related protein 5|low density lipoprotein receptor-related protein 7	11q13.2	11	NC_000011.10	68298866	68449275	plus	28	603506	
9606	Homo sapiens	407014	0	live	MIR25	MIRN25, hsa-mir-25, miR-25	microRNA 25		7q22.1	7	NC_000007.14	100093560	100093643	minus	1	612150	
9606	Homo sapiens	3716	0	live	JAK1	JAK1AB, JTK3, JAK1	Janus kinase 1	tyrosine-protein kinase JAK1	1p31.3	1	NC_000001.11	64833223	65067746	minus	29	147795	
9606	Homo sapiens	100	0	live	ADA	ADA1	adenosine deaminase	adenosine deaminase|adenosine aminohydrolase	20q13.12	20	NC_000020.11	44619519	44651758	minus	12	608958	
9606	Homo sapiens	5654	0	live	HTRA1	ARMD7, CADASIL2, CARASIL, HtrA, L56, ORF480, PRSS11	HtrA serine peptidase 1	serine protease HTRA1|IGFBP5-protease|high-temperature requirement A serine peptidase 1|protease, serine, 11 (IGF binding)	10q26.13	10	NC_000010.11	122461553	122514907	plus	9	602194	
9606	Homo sapiens	10406	0	live	WFDC2	EDDM4, HE4, WAP5, dJ461P17.6	WAP four-disulfide core domain 2	WAP four-disulfide core domain protein 2|WAP domain containing protein HE4-V4|epididymal protein 4|epididymal secretory protein E4|epididymis secretory sperm binding protein|epididymis-specific, whey-acidic protein type, four-disulfide core|major epididymis-specific protein E4|putative protease inhibitor WAP5	20q13.12	20	NC_000020.11	45469753	45481532	plus	4	617548	
9606	Homo sapiens	3156	0	live	HMGCR	LDLCQ3	3-hydroxy-3-methylglutaryl-CoA reductase	3-hydroxy-3-methylglutaryl-Coenzyme A reductase|3-hydroxy-3-methylglutaryl CoA reductase (NADPH)|HMG-CoA reductase|hydroxymethylglutaryl-CoA reductase	5q13.3	5	NC_000005.10	75336334	75362116	plus	23	142910	
9606	Homo sapiens	2934	0	live	GSN	ADF, AGEL	gelsolin	gelsolin|actin-depolymerizing factor|brevin|epididymis secretory sperm binding protein	9q33.2	9	NC_000009.12	121201483	121332844	plus	42	137350	
9606	Homo sapiens	3838	0	live	KPNA2	IPOA1, QIP2, RCH1, SRP1-alpha, SRP1alpha	karyopherin subunit alpha 2	importin subunit alpha-1|RAG cohort protein 1|importin subunit alpha-2|importin-alpha-P1|karyopherin alpha 2 (RAG cohort 1, importin alpha 1)|pendulin	17q24.2	17	NC_000017.11	68035735	68046859	plus	12	600685	
9606	Homo sapiens	8140	0	live	SLC7A5	4F2LC, CD98, D16S469E, E16, LAT1, MPE16	solute carrier family 7 member 5	large neutral amino acids transporter small subunit 1|4F2 light chain|CD98 light chain|L-type amino acid transporter 1|integral membrane protein E16|sodium-independent neutral amino acid transporter LAT1|solute carrier family 7 (amino acid transporter light chain, L system), member 5|solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	16q24.2	16	NC_000016.10	87830022	87869507	minus	11	600182	
9606	Homo sapiens	442904	0	live	MIR335	MIRN335, hsa-mir-335, miRNA335, mir-335	microRNA 335		7q32.2	7	NC_000007.14	130496111	130496204	plus	1	611768	
9606	Homo sapiens	406992	0	live	MIR210	MIRN210, mir-210	microRNA 210	hsa-mir-210	11p15.5	11	NC_000011.10	568089	568198	minus	1	612982	
9606	Homo sapiens	655	0	live	BMP7	OP-1	bone morphogenetic protein 7	bone morphogenetic protein 7|osteogenic protein 1	20q13.31	20	NC_000020.11	57168753	57266641	minus	7	112267	
9606	Homo sapiens	9759	0	live	HDAC4	AHO3, BDMR, HA6116, HD4, HDAC-4, HDAC-A, HDACA	histone deacetylase 4	histone deacetylase 4|histone deacetylase A	2q37.3	2	NC_000002.12	239048168	239401649	minus	36	605314	
9606	Homo sapiens	5590	0	live	PRKCZ	PKC-ZETA, PKC2	protein kinase C zeta	protein kinase C zeta type|nPKC-zeta	1p36.33	1	NC_000001.11	2050411	2185399	plus	29	176982	
9606	Homo sapiens	10062	0	live	NR1H3	LXR-a, LXRA, RLD-1	nuclear receptor subfamily 1 group H member 3	oxysterols receptor LXR-alpha|liver X nuclear receptor alpha variant 1	11p11.2	11	NC_000011.10	47248300	47269033	plus	17	602423	
9606	Homo sapiens	1437	0	live	CSF2	CSF, GMCSF	colony stimulating factor 2	granulocyte-macrophage colony-stimulating factor|colony stimulating factor 2 (granulocyte-macrophage)|granulocyte macrophage-colony stimulating factor|molgramostim|molgramostin|sargramostim	5q31.1	5	NC_000005.10	132073789	132076170	plus	4	138960	
9606	Homo sapiens	9232	0	live	PTTG1	EAP1, HPTTG, PTTG, TUTR1	PTTG1 regulator of sister chromatid separation, securin	securin|ESP1-associated protein 1|pituitary tumor-transforming 1|pituitary tumor-transforming gene 1 protein|tumor-transforming protein 1	5q33.3	5	NC_000005.10	160421855	160428744	plus	6	604147	
9606	Homo sapiens	1003	0	live	CDH5	7B4, CD144	cadherin 5	cadherin-5|7B4 antigen|VE-cadherin|cadherin 5, type 2 (vascular endothelium)|cadherin 5, type 2, VE-cadherin (vascular epithelium)|cd144 antigen|endothelial-specific cadherin|vascular endothelial cadherin	16q21	16	NC_000016.10	66366657	66404784	plus	12	601120	
9606	Homo sapiens	6690	0	live	SPINK1	PCTT, PSTI, Spink3, TATI, TCP	serine peptidase inhibitor Kazal type 1	serine protease inhibitor Kazal-type 1|pancreatic secretory trypsin inhibitor|serine protease inhibitor, Kazal type 1|tumor-associated trypsin inhibitor	5q32	5	NC_000005.10	147824582	147839196	minus	5	167790	
9606	Homo sapiens	8826	0	live	IQGAP1	HUMORFA01, SAR1, p195	IQ motif containing GTPase activating protein 1	ras GTPase-activating-like protein IQGAP1|RasGAP-like with IQ motifs	15q26.1	15	NC_000015.10	90388242	90502239	plus	39	603379	
9606	Homo sapiens	10232	0	live	MSLN	MPF, SMRP	mesothelin	mesothelin|CAK1 antigen|megakaryocyte potentiating factor|pre-pro-megakaryocyte-potentiating factor|soluble MPF mesothelin related protein	16p13.3	16	NC_000016.10	760734	768865	plus	18	601051	
9606	Homo sapiens	3691	0	live	ITGB4	CD104, GP150	integrin subunit beta 4	integrin beta-4|CD104 antigen	17q25.1	17	NC_000017.11	75721339	75757819	plus	43	147557	
9606	Homo sapiens	760	0	live	CA2	CA-II, CAC, CAII, Car2, HEL-76, HEL-S-282	carbonic anhydrase 2	carbonic anhydrase 2|carbonate dehydratase II|carbonic anhydrase B|carbonic anhydrase C|carbonic anhydrase II|carbonic dehydratase|epididymis luminal protein 76|epididymis secretory protein Li 282	8q21.2	8	NC_000008.11	85463902	85481493	plus	7	611492	
9606	Homo sapiens	701	0	live	BUB1B	BUB1beta, BUBR1, Bub1A, MAD3L, MVA1, SSK1, hBUBR1	BUB1 mitotic checkpoint serine/threonine kinase B	mitotic checkpoint serine/threonine-protein kinase BUB1 beta|BUB1B, mitotic checkpoint serine/threonine kinase|MAD3/BUB1-related protein kinase|budding uninhibited by benzimidazoles 1 homolog beta|mitotic checkpoint kinase MAD3L	15q15.1	15	NC_000015.10	40161069	40221123	plus	23	602860	
9606	Homo sapiens	2776	0	live	GNAQ	CMC1, G-ALPHA-q, GAQ, SWS	G protein subunit alpha q	guanine nucleotide-binding protein G(q) subunit alpha|epididymis secretory sperm binding protein|guanine nucleotide binding protein (G protein), q polypeptide|guanine nucleotide-binding protein alpha-q	9q21.2	9	NC_000009.12	77716097	78031811	minus	8	600998	
9606	Homo sapiens	8797	0	live	TNFRSF10A	APO2, CD261, DR4, TRAILR-1, TRAILR1	TNF receptor superfamily member 10a	tumor necrosis factor receptor superfamily member 10A|TNF-related apoptosis-inducing ligand receptor 1|TRAIL receptor 1|TRAIL-R1|cytotoxic TRAIL receptor|death receptor 4|tumor necrosis factor receptor superfamily member 10a variant 2|tumor necrosis factor receptor superfamily, member 10a	8p21.3	8	NC_000008.11	23190452	23225102	minus	10	603611	
9606	Homo sapiens	2719	0	live	GPC3	DGSX, GTR2-2, MXR7, OCI-5, SDYS, SGB, SGBS, SGBS1	glypican 3	glypican-3|glypican proteoglycan 3|heparan sulphate proteoglycan|intestinal protein OCI-5|secreted glypican-3	Xq26.2	X	NC_000023.11	133535745	133985616	minus	11	300037	
9606	Homo sapiens	1978	0	live	EIF4EBP1	4E-BP1, 4EBP1, BP-1, PHAS-I	eukaryotic translation initiation factor 4E binding protein 1	eukaryotic translation initiation factor 4E-binding protein 1|eIF4E-binding protein 1|phosphorylated heat- and acid-stable protein regulated by insulin 1	8p11.23	8	NC_000008.11	38030534	38060365	plus	3	602223	
9606	Homo sapiens	4192	0	live	MDK	ARAP, MK, NEGF2	midkine	midkine|amphiregulin-associated protein|midgestation and kidney protein|neurite growth-promoting factor 2|neurite outgrowth-promoting factor 2|retinoic acid inducible factor	11p11.2	11	NC_000011.10	46380784	46383837	plus	6	162096	
9606	Homo sapiens	2678	0	live	GGT1	CD224, D22S672, D22S732, GGT, GGT 1, GGTD, GTG	gamma-glutamyltransferase 1	glutathione hydrolase 1 proenzyme|gamma-glutamyltranspeptidase 1|glutathione hydrolase 1|leukotriene-C4 hydrolase|testicular tissue protein Li 73	22q11.23	22	NC_000022.11	24583750	24629005	plus	18	612346	
9606	Homo sapiens	5515	0	live	PPP2CA	NEDLBA, PP2Ac, PP2CA, PP2Calpha, RP-C	protein phosphatase 2 catalytic subunit alpha	serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform|PP2A-alpha|protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform|protein phosphatase 2, catalytic subunit, alpha isozyme|replication protein C|serine/threonine protein phosphatase 2A, catalytic subunit, alpha isoform	5q31.1	5	NC_000005.10	134194332	134226073	minus	8	176915	
9606	Homo sapiens	7518	0	live	XRCC4	SSMED	X-ray repair cross complementing 4	DNA repair protein XRCC4|X-ray repair complementing defective repair in Chinese hamster cells 4	5q14.2	5	NC_000005.10	83077409	83370333	plus	13	194363	
9606	Homo sapiens	1540	0	live	CYLD	BRSS, CDMT1, CYLDI, EAC, MFT, MFT1, SBS, TEM, USPL2, CYLD	CYLD lysine 63 deubiquitinase	ubiquitin carboxyl-terminal hydrolase CYLD|cylindromatosis (turban tumor syndrome)|deubiquitinating enzyme CYLD|probable ubiquitin carboxyl-terminal hydrolase CYLD|ubiquitin specific peptidase like 2|ubiquitin thioesterase CYLD|ubiquitin thiolesterase CYLD|ubiquitin-specific-processing protease CYLD	16q12.1	16	NC_000016.10	50742086	50801935	plus	23	605018	
9606	Homo sapiens	8945	0	live	BTRC	BETA-TRCP, FBW1A, FBXW1, FBXW1A, FWD1, bTrCP, bTrCP1, betaTrCP	beta-transducin repeat containing E3 ubiquitin protein ligase	F-box/WD repeat-containing protein 1A|E3RSIkappaB|F-box and WD repeats protein beta-TrCP|F-box and WD-repeat protein 1B|beta-TrCP1|epididymis tissue protein Li 2a|pIkappaBalpha-E3 receptor subunit	10q24.32	10	NC_000010.11	101353808	101557321	plus	21	603482	
9606	Homo sapiens	2277	0	live	VEGFD	FIGF, VEGF-D	vascular endothelial growth factor D	vascular endothelial growth factor D|c-fos induced growth factor (vascular endothelial growth factor D)	Xp22.2	X	NC_000023.11	15345596	15384413	minus	7	300091	
9606	Homo sapiens	2057	0	live	EPOR	EPO-R	erythropoietin receptor	erythropoietin receptor|truncated erythropoietin receptor	19p13.2	19	NC_000019.10	11377207	11384314	minus	8	133171	
9606	Homo sapiens	5225	0	live	PGC	PEPC, PGII	progastricsin	gastricsin|pepsin C|pepsinogen C|pepsinogen group II|preprogastricsin	6p21.1	6	NC_000006.12	41736711	41747401	minus	11	169740	
9606	Homo sapiens	8454	0	live	CUL1		cullin 1	cullin-1|CUL-1	7q36.1	7	NC_000007.14	148697756	148801110	plus	26	603134	
9606	Homo sapiens	407015	0	live	MIR26A1	MIR26A, MIRN26A1, mir-26a-1	microRNA 26a-1	hsa-mir-26a-1	3p22.2	3	NC_000003.12	37969404	37969480	plus	1	612151	
9606	Homo sapiens	406958	0	live	MIR182	MIRN182, miRNA182, mir-182	microRNA 182	hsa-mir-182	7q32.2	7	NC_000007.14	129770383	129770492	minus	1	611607	
9606	Homo sapiens	8850	0	live	KAT2B	CAF, P/CAF, PCAF	lysine acetyltransferase 2B	histone acetyltransferase KAT2B|CREBBP-associated factor|K(lysine) acetyltransferase 2B|histone acetylase PCAF|histone acetyltransferase PCAF|p300/CBP-associated factor|spermidine acetyltransferase KAT2B	3p24.3	3	NC_000003.12	20040407	20154404	plus	19	602303	
9606	Homo sapiens	79728	0	live	PALB2	FANCN, PNCA3	partner and localizer of BRCA2	partner and localizer of BRCA2|mutant partner and localizer of BRCA2|truncated partner and localizer of BRCA2	16p12.2	16	NC_000016.10	23603162	23641337	minus	14	610355	
9606	Homo sapiens	10257	0	live	ABCC4	MOAT-B, MOATB, MRP4	ATP binding cassette subfamily C member 4	multidrug resistance-associated protein 4|MRP/cMOAT-related ABC transporter|bA464I2.1 (ATP-binding cassette, sub-family C (CFTR/MRP), member 4)|canalicular multispecific organic anion transporter (ABC superfamily)|multi-specific organic anion transporter B	13q32.1	13	NC_000013.11	95019835	95301451	minus	36	605250	
9606	Homo sapiens	3206	0	live	HOXA10	HOX1, HOX1.8, HOX1H, PL	homeobox A10	homeobox protein Hox-A10|homeo box A10|homeobox protein 1H|homeobox protein HOXA10|homeobox protein Hox-1.8|homeobox protein Hox-1H	7p15.2	7	NC_000007.14	27170605	27179861	minus	3	142957	
9606	Homo sapiens	10059	0	live	DNM1L	DLP1, DRP1, DVLP, DYMPLE, EMPF, EMPF1, HDYNIV, OPA5	dynamin 1 like	dynamin-1-like protein|Dnm1p/Vps1p-like protein|dynamin family member proline-rich carboxyl-terminal domain less|dynamin-like protein 4|dynamin-like protein IV|dynamin-related protein 1	12p11.21	12	NC_000012.12	32679200	32745650	plus	21	603850	
9606	Homo sapiens	1649	0	live	DDIT3	AltDDIT3, C/EBPzeta, CEBPZ, CHOP, CHOP-10, CHOP10, GADD153	DNA damage inducible transcript 3	DNA damage-inducible transcript 3 protein|C/EBP zeta|CCAAT/enhancer-binding protein homologous protein|alternative DDIT3 protein|c/EBP-homologous protein 10|growth arrest and DNA damage-inducible protein GADD153	12q13.3	12	NC_000012.12	57516588	57520517	minus	4	126337	
9606	Homo sapiens	4317	0	live	MMP8	CLG1, HNC, MMP-8, PMNL-CL	matrix metallopeptidase 8	neutrophil collagenase|PMN leukocyte collagenase|PMNL collagenase|collagenase 2|matrix metalloproteinase 8 (neutrophil collagenase)|matrix metalloproteinase-8	11q22.2	11	NC_000011.10	102711796	102724967	minus	12	120355	
9606	Homo sapiens	9575	0	live	CLOCK	KAT13D, bHLHe8	clock circadian regulator	circadian locomoter output cycles protein kaput|circadian locomoter output cycles kaput protein|class E basic helix-loop-helix protein 8|clock homolog	4q12	4	NC_000004.12	55427901	55547138	minus	28	601851	
9606	Homo sapiens	7074	0	live	TIAM1	TIAM-1	TIAM Rac1 associated GEF 1	T-lymphoma invasion and metastasis-inducing protein 1|T cell lymphoma invasion and metastasis 1|human T-lymphoma invasion and metastasis inducing TIAM1 protein	21q22.11	21	NC_000021.9	31118418	31559977	minus	37	600687	
9606	Homo sapiens	3485	0	live	IGFBP2	IBP2, IGF-BP53	insulin like growth factor binding protein 2	insulin-like growth factor-binding protein 2|IGF-binding protein 2|insulin-like growth factor binding protein 2, 36kDa	2q35	2	NC_000002.12	216632828	216664436	plus	6	146731	
9606	Homo sapiens	29110	0	live	TBK1	FTDALS4, IIAE8, NAK, T2K	TANK binding kinase 1	serine/threonine-protein kinase TBK1|NF-kB-activating kinase|NF-kappa-B-activating kinase	12q14.2	12	NC_000012.12	64452105	64502114	plus	24	604834	
9606	Homo sapiens	6885	0	live	MAP3K7	CSCF, FMD2, MEKK7, TAK1, TGF1a	mitogen-activated protein kinase kinase kinase 7	mitogen-activated protein kinase kinase kinase 7|TGF-beta activated kinase 1|transforming growth factor-beta-activated kinase 1	6q15	6	NC_000006.12	90513579	90587072	minus	17	602614	
9606	Homo sapiens	406982	0	live	MIR20A	C13orf25, MIR17HG, MIR20, MIRH1, MIRHG1, MIRN20, MIRN20A, hsa-mir-20, hsa-mir-20a, miR-20, miRNA20A, mir-20a	microRNA 20a	Putative microRNA 17 host gene protein|Putative microRNA host gene 1 protein	13q31.3	13	NC_000013.11	91351065	91351135	plus	1	609420	
9606	Homo sapiens	442890	0	live	MIR133B	MIRN133B, miRNA133B, mir-133b	microRNA 133b	hsa-mir-133b	6p12.2	6	NC_000006.12	52148923	52149041	plus	1	610946	
9606	Homo sapiens	6777	0	live	STAT5B	STAT5	signal transducer and activator of transcription 5B	signal transducer and activator of transcription 5B|transcription factor STAT5B	17q21.2	17	NC_000017.11	42199177	42288437	minus	22	604260	
9606	Homo sapiens	10919	0	live	EHMT2	BAT8, C6orf30, G9A, GAT8, KMT1C, NG36	euchromatic histone lysine methyltransferase 2	histone-lysine N-methyltransferase EHMT2|G9A histone methyltransferase|H3-K9-HMTase 3|HLA-B associated transcript 8|ankyrin repeat-containing protein|euchromatic histone-lysine N-methyltransferase 2|histone H3-K9 methyltransferase 3|histone-lysine N-methyltransferase, H3 lysine-9 specific 3|lysine N-methyltransferase 1C	6p21.33	6	NC_000006.12	31879759	31897698	minus	29	604599	
9606	Homo sapiens	6548	0	live	SLC9A1	APNH, LIKNS, NHE-1, NHE1, PPP1R143	solute carrier family 9 member A1	sodium/hydrogen exchanger 1|Na(+)/H(+) exchanger 1|Na-Li countertransporter|protein phosphatase 1, regulatory subunit 143|solute carrier family 9 (sodium/hydrogen exchanger), isoform 1 (antiporter, Na+/H+, amiloride sensitive)|solute carrier family 9 (sodium/hydrogen exchanger), member 1 (antiporter, Na+/H+, amiloride sensitive)|solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1	1p36.11	1	NC_000001.11	27098809	27155125	minus	13	107310	
9606	Homo sapiens	624	0	live	BDKRB2	B2R, BK-2, BK2, BKR2, BRB2	bradykinin receptor B2	B2 bradykinin receptor|BK-2 receptor	14q32.2	14	NC_000014.9	96204839	96244164	plus	3	113503	
