tracking_id	Pos	Strand	Length	HV-2_COUNT	HV-4_COUNT	HV-6_COUNT	con-3_COUNT	con-4_COUNT	con-5_COUNT	HV-2_RPKM	HV-4_RPKM	HV-6_RPKM	con-3_RPKM	con-4_RPKM	con-5_RPKM
TCONS_00117765	chr17:6229281-6229839	+	559	3	0	1	11	2	0	93.1222	0	42.8122	324.505	81.7936	0
TCONS_00117858	chr17:17744118-17744941	+	824	4	0	2	12	4	7	84.2319	0	58.0875	240.157	110.977	206.489
TCONS_00117901	chr17:25787148-25787664	+	517	18	5	7	24	9	21	604.124	265.838	324.031	765.529	397.973	987.311
TCONS_00117903	chr17:25790554-25791139	+	586	5	12	2	14	1	0	148.053	562.887	81.6793	393.977	39.0125	0
TCONS_00117966	chr17:29349303-29349796	+	494	6	3	11	16	10	2	210.75	166.929	532.9	534.114	462.78	98.4075
TCONS_00117967	chr17:29350086-29351540	+	1455	32	32	36	43	54	41	381.62	604.539	592.133	487.356	848.461	684.93
TCONS_00118013	chr17:29891280-29892144	+	865	14	12	6	18	5	1	280.838	381.331	166.003	343.16	132.146	28.1002
TCONS_00118015	chr17:29895757-29896966	+	1210	26	23	11	33	8	11	372.848	522.492	217.564	449.748	151.149	220.97
TCONS_00118016	chr17:29899223-29900045	+	823	12	12	9	21	6	6	253.003	400.792	261.711	420.785	166.668	177.205
TCONS_00118046	chr17:30812877-30813462	+	586	4	14	6	20	13	2	118.442	656.701	245.038	562.825	507.162	82.9579
TCONS_00118049	chr17:31273291-31273617	+	327	1	0	0	8	2	1	53.0635	0	0	403.444	139.825	74.3323
TCONS_00118050	chr17:32568234-32568855	+	622	5	10	4	16	4	4	139.484	441.923	153.904	424.2	147.018	156.313
TCONS_00118073	chr17:35840260-35840646	+	387	0	2	0	10	0	7	0	142.055	0	426.118	0	439.655
TCONS_00118093	chr17:37695171-37696476	+	1306	25	5	18	31	7	15	332.155	105.236	329.844	391.435	122.534	279.173
TCONS_00118095	chr17:37705531-37706295	+	765	4	13	7	14	2	3	90.7282	467.11	218.986	301.792	59.7682	95.3202
TCONS_00118098	chr17:38277445-38278109	+	665	15	12	19	24	21	11	391.393	496.017	683.772	595.155	721.937	402.065
TCONS_00118162	chr17:45763361-45763747	+	387	14	5	12	10	6	3	627.713	355.137	742.079	426.118	354.439	188.424
TCONS_00118170	chr17:46946932-46947421	+	490	6	4	5	15	3	2	212.471	224.389	244.204	504.819	139.967	99.2108
TCONS_00118192	chr17:48836381-48836801	+	421	2	0	1	10	1	2	82.4312	0	56.8457	391.705	54.3024	115.471
TCONS_00118203	chr17:56595542-56596350	+	809	11	2	3	16	21	10	235.933	67.9546	88.7467	326.146	593.434	300.453
TCONS_00118218	chr17:58118611-58119121	+	511	8	6	6	16	11	2	271.652	322.751	281.002	516.345	492.122	95.1337
TCONS_00118265	chr17:61046673-61047435	+	763	7	9	4	19	12	1	159.191	324.232	125.463	410.648	359.549	31.8567
TCONS_00118324	chr17:62837992-62838276	+	285	0	0	0	10	0	0	0	0	0	578.623	0	0
TCONS_00118325	chr17:62922902-62923217	+	316	0	0	0	11	0	0	0	0	0	574.046	0	0
TCONS_00118445	chr17:75955792-75957000	+	1209	14	10	7	24	6	11	200.93	227.358	138.564	327.36	113.456	221.152
TCONS_00118446	chr17:75960000-75960609	+	610	10	2	1	10	6	3	284.455	90.1234	39.2328	270.34	224.865	119.541
TCONS_00118449	chr17:75965549-75966084	+	536	9	2	5	13	6	3	291.354	102.566	223.247	399.963	255.91	136.045
TCONS_00118450	chr17:75970744-75971233	+	490	6	5	3	15	11	2	212.471	280.486	146.523	504.819	513.213	99.2108
TCONS_00118453	chr17:75982762-75983329	+	568	4	1	1	12	0	0	122.196	48.3937	42.1339	348.396	0	0
TCONS_00118476	chr17:78977381-78977869	+	489	1	0	2	10	3	5	35.4842	0	97.8815	337.234	140.254	248.534
TCONS_00118505	chr17:81055496-81055976	+	481	4	3	1	14	6	7	144.297	171.441	49.7547	479.981	285.172	353.735
TCONS_00118518	chr17:1363099-1363937	-	839	4	5	5	16	8	8	82.726	163.812	142.622	314.484	217.986	231.768
TCONS_00118591	chr17:8554570-8554884	-	315	0	1	0	10	0	0	0	87.2623	0	523.516	0	0
TCONS_00118598	chr17:13520717-13521392	-	676	2	0	0	10	0	0	51.3366	0	0	243.946	0	0
TCONS_00118600	chr17:15098375-15098771	-	397	1	0	0	6	0	0	43.7072	0	0	249.231	0	0
TCONS_00118605	chr17:15334284-15335599	-	1316	5	8	21	30	3	9	65.9262	167.098	381.894	375.929	52.1155	166.231
TCONS_00118606	chr17:15335970-15336963	-	994	5	16	19	22	9	15	87.2826	442.457	457.453	364.987	206.994	366.801
TCONS_00118669	chr17:19803730-19804567	-	838	2	8	8	11	6	9	41.4123	262.412	228.468	216.466	163.685	261.05
TCONS_00118822	chr17:32579079-32579600	-	522	3	8	4	12	5	7	99.7228	421.266	183.387	379.098	218.978	325.951
TCONS_00118836	chr17:34299712-34300284	-	573	4	6	2	10	2	2	121.129	287.829	83.5324	287.797	79.7952	84.84
TCONS_00118878	chr17:38266790-38267112	-	323	0	4	0	11	1	2	0	340.404	0	561.605	70.7781	150.506
TCONS_00118887	chr17:39229020-39229240	-	221	0	0	0	11	0	0	0	0	0	820.807	0	0
TCONS_00118889	chr17:39844191-39844810	-	620	0	0	6	11	4	6	0	0	231.6	292.578	147.492	235.226
TCONS_00118915	chr17:42104208-42104592	-	385	0	4	1	8	1	0	0	285.586	62.1611	342.665	59.3801	0
TCONS_00119039	chr17:45523857-45524723	-	867	16	10	8	29	10	7	320.217	317.043	220.826	551.594	263.683	196.247
TCONS_00119054	chr17:46661716-46662023	-	308	3	3	0	15	2	4	169.011	267.737	0	803.122	148.45	315.671
TCONS_00119055	chr17:46663061-46663403	-	343	5	4	2	13	4	1	252.941	320.555	139.545	625.014	266.604	70.8649
TCONS_00119077	chr17:48366894-48367423	-	530	1	0	6	13	0	0	32.7392	0	270.929	404.49	0	0
TCONS_00119093	chr17:51256195-51256907	-	713	0	0	0	15	0	0	0	0	0	346.931	0	0
TCONS_00119094	chr17:52324503-52324711	-	209	0	0	0	10	0	0	0	0	0	789.032	0	0
TCONS_00119185	chr17:64296215-64296950	-	736	5	6	5	10	2	1	117.879	224.084	162.582	224.059	62.1232	33.0253
TCONS_00119186	chr17:64297326-64298244	-	919	22	19	10	26	10	17	415.385	568.297	260.414	466.55	248.763	449.633
TCONS_00119299	chr17:79644031-79644480	-	450	3	2	5	9	7	14	115.678	122.167	265.911	329.815	355.621	756.207
TCONS_00119326	chr17:6938379-6938871	+	493	12	1	3	11	18	1	422.356	55.7558	145.631	367.948	834.693	49.3036
TCONS_00119336	chr17:8177091-8177745	+	655	9	9	4	2	14	1	238.421	377.693	146.15	50.3535	488.639	37.1094
TCONS_00119349	chr17:12050054-12050794	+	741	9	3	3	6	20	14	210.75	111.286	96.8908	133.528	617.04	459.235
TCONS_00119387	chr17:25650889-25652241	+	1353	16	13	1	16	50	14	205.195	264.109	17.6881	195.013	844.838	251.51
TCONS_00119389	chr17:25784408-25784656	+	249	11	8	12	6	14	7	766.544	883.137	1153.35	397.368	1285.38	683.32
TCONS_00119416	chr17:29351778-29352038	+	261	1	0	3	2	5	0	66.4819	0	275.081	126.366	437.956	0
TCONS_00119439	chr17:29907456-29908197	+	742	3	7	3	4	11	9	70.1554	259.317	96.7602	88.899	338.914	294.825
TCONS_00119472	chr17:35839241-35840351	+	1111	11	5	5	9	24	10	171.8	123.707	107.705	133.589	493.854	218.782
TCONS_00119526	chr17:46141572-46142838	+	1267	33	25	18	23	39	31	451.94	542.376	339.997	299.359	703.703	594.717
TCONS_00119569	chr17:61047744-61048481	+	738	10	15	11	14	13	19	235.119	558.692	356.711	312.833	402.706	625.781
TCONS_00119665	chr17:75955636-75956098	+	463	6	3	4	9	10	0	224.861	178.106	206.756	320.555	493.765	0
TCONS_00119666	chr17:75970970-75971968	+	999	19	5	0	17	18	0	330.014	137.576	0	280.624	411.916	0
TCONS_00119756	chr17:15336289-15337315	-	1027	7	20	29	18	14	9	118.269	535.3	675.783	289.03	311.644	213.009
TCONS_00119824	chr17:34897862-34898229	-	368	4	8	4	1	10	2	188.606	597.557	260.131	44.8119	621.232	132.101
TCONS_00119886	chr17:43222234-43222619	-	386	0	0	8	0	14	0	0	0	496.001	0	829.167	0
TCONS_00119922	chr17:47278653-47279351	-	699	10	0	0	2	13	0	248.237	0	0	47.1839	425.175	0
TCONS_00119948	chr17:57505167-57505380	-	214	5	3	0	3	18	5	405.415	385.341	0	231.179	1922.92	567.912
TCONS_00119986	chr17:64296598-64297248	-	651	6	6	2	11	10	6	159.924	253.342	73.5239	278.646	351.172	224.024
TCONS_00120008	chr17:68154219-68154365	-	494	17	4	6	14	7	21	597.126	222.572	290.672	467.35	323.946	1033.28
TCONS_00120057	chr17:698351-698554	+	204	0	0	0	0	1	18	0	0	0	0	112.065	2144.7
TCONS_00120082	chr17:7308174-7309120	+	947	40	26	33	34	14	20	732.915	754.676	833.957	592.065	337.971	513.34
TCONS_00120125	chr17:17743832-17744545	+	714	4	3	5	6	6	9	97.2088	115.494	167.591	138.578	192.112	306.386
TCONS_00120162	chr17:27279012-27279511	+	500	6	3	6	2	4	16	208.221	164.926	287.184	65.9631	182.891	777.813
TCONS_00120163	chr17:27279597-27279880	+	284	0	0	2	0	6	16	0	0	168.535	0	482.986	1369.39
TCONS_00120164	chr17:27279970-27280421	+	452	4	0	2	1	5	13	153.556	0	105.894	36.484	252.891	699.085
TCONS_00120225	chr17:32576112-32576447	+	336	0	2	2	4	2	9	0	163.617	142.453	196.319	136.079	651.071
TCONS_00120264	chr17:37354229-37354486	+	258	0	1	0	1	0	12	0	106.541	0	63.9177	0	1130.54
TCONS_00120266	chr17:37696183-37696563	+	381	6	0	4	8	5	11	273.256	0	251.255	346.263	300.017	701.767
TCONS_00120267	chr17:37697306-37697574	+	269	0	1	1	0	3	11	0	102.185	88.9667	0	254.959	993.952
TCONS_00120284	chr17:40541052-40541326	+	275	5	0	2	0	2	10	315.487	0	174.051	0	166.264	883.878
TCONS_00120335	chr17:47957756-47958012	+	257	0	0	0	0	0	7	0	0	0	0	0	662.049
TCONS_00120347	chr17:53265064-53265352	+	289	0	0	0	0	0	15	0	0	0	0	0	1261.59
TCONS_00120364	chr17:57487174-57487824	+	651	7	6	10	13	12	17	186.578	253.342	367.62	329.309	421.407	634.736
TCONS_00120380	chr17:60530399-60530755	+	357	4	3	6	5	0	14	194.418	230.988	402.219	230.963	0	953.202
TCONS_00120465	chr17:67571907-67572155	+	249	0	0	0	0	0	10	0	0	0	0	0	976.171
TCONS_00120484	chr17:74379347-74379608	+	262	30	21	11	16	7	16	1986.84	2203.21	1004.78	1007.07	610.799	1484.38
TCONS_00120498	chr17:75234640-75235056	+	417	0	7	0	2	7	10	0	461.423	0	79.0924	383.763	582.893
TCONS_00120508	chr17:76930951-76931315	+	365	1	3	0	3	1	9	47.5391	225.926	0	135.541	62.6338	599.342
TCONS_00120510	chr17:78123765-78124444	+	680	2	2	0	0	4	10	51.0346	80.846	0	0	134.478	357.451
TCONS_00120528	chr17:80232360-80232925	+	566	6	0	1	5	0	11	183.941	0	42.2827	145.678	0	472.391
TCONS_00120565	chr17:3615257-3615477	-	221	0	0	0	1	0	15	0	0	0	74.6188	0	1649.77
TCONS_00120746	chr17:32561795-32562443	-	649	1	2	2	3	4	16	26.7362	84.7076	73.7505	76.2285	140.902	599.24
TCONS_00120764	chr17:34897678-34898015	-	338	0	4	5	3	4	11	0	325.297	354.024	146.368	270.548	791.045
TCONS_00120794	chr17:37355889-37356202	-	314	6	1	4	0	1	14	331.563	87.5402	304.867	0	72.8068	1083.74
TCONS_00120795	chr17:37402947-37403233	-	287	0	1	0	4	6	14	0	95.7757	0	229.836	477.937	1185.69
TCONS_00120858	chr17:43661263-43661632	-	370	1	2	1	8	1	6	46.8967	148.582	64.6812	356.557	61.7874	394.162
TCONS_00120907	chr17:46789701-46790119	-	419	0	0	0	0	0	10	0	0	0	0	0	580.111
TCONS_00120981	chr17:62537709-62538076	-	368	14	7	10	7	4	15	660.122	522.863	650.327	313.683	248.493	990.76
TCONS_00121002	chr17:66050001-66050423	-	423	1	0	0	7	0	11	41.0207	0	0	272.897	0	632.088
TCONS_00121033	chr17:68154219-68154437	-	977	26	13	23	29	15	46	461.767	365.751	563.395	489.49	350.993	1144.43
TCONS_00121034	chr17:68154219-68154437	-	497	17	6	6	14	7	24	593.521	331.843	288.918	464.529	321.99	1173.76
TCONS_00121063	chr17:75953366-75953788	-	423	5	6	2	0	0	13	205.104	389.895	113.154	0	0	747.013
TCONS_00121076	chr17:77751046-77751626	-	581	2	1	0	1	6	10	59.7307	47.3109	0	28.3834	236.089	418.359
TCONS_00121078	chr17:79316827-79317145	-	319	0	1	1	8	1	10	0	86.1681	75.022	413.562	71.6656	761.964
TCONS_00121168	chr18:2916402-2916657	+	912	18	9	9	6	8	9	342.469	271.26	236.171	108.492	200.538	239.868
TCONS_00121252	chr18:6744040-6744694	+	655	14	11	10	11	10	12	370.878	461.624	365.375	276.944	349.028	445.313
TCONS_00121260	chr18:6764449-6765110	+	662	17	2	3	10	9	0	445.589	83.0442	108.453	249.105	310.803	0
TCONS_00121261	chr18:6771266-6771485	+	220	12	0	2	2	2	0	946.46	0	217.564	149.916	207.83	0
TCONS_00121263	chr18:6784411-6784894	+	484	12	1	4	7	0	0	430.209	56.7926	197.785	238.503	0	0
TCONS_00121451	chr18:12884675-12885320	+	646	9	7	11	26	2	1	241.743	297.854	407.511	663.715	70.7781	37.6264
TCONS_00121519	chr18:19786815-19787472	+	658	11	3	2	4	5	7	290.075	125.324	72.7417	100.248	173.718	258.581
TCONS_00121578	chr18:22937446-22937910	+	465	11	3	5	3	3	0	410.472	177.34	257.334	106.392	147.492	0
TCONS_00121579	chr18:23163391-23163695	+	305	11	0	0	0	0	0	625.802	0	0	0	0	0
TCONS_00121705	chr18:33563514-33564215	+	702	17	4	6	13	24	6	420.2	156.625	204.547	305.385	781.584	207.749
TCONS_00121752	chr18:36617254-36617761	+	508	11	0	0	0	0	0	375.727	0	0	0	0	0
TCONS_00121756	chr18:37558357-37558619	+	263	18	9	6	3	7	5	1187.57	940.641	545.978	188.108	608.476	462.104
TCONS_00121758	chr18:38212912-38213222	+	311	12	0	0	0	0	0	669.522	0	0	0	0	0
TCONS_00121772	chr18:40302221-40302805	+	585	11	1	0	1	1	1	326.273	46.9874	0	28.1893	39.0792	41.5498
TCONS_00121994	chr18:49137148-49137439	+	292	9	1	0	0	0	0	534.815	94.1357	0	0	0	0
TCONS_00122128	chr18:58629137-58629530	+	394	10	0	0	0	0	0	440.4	0	0	0	0	0
TCONS_00122243	chr18:62360016-62360239	+	224	10	0	0	0	1	0	774.633	0	0	0	102.059	0
TCONS_00122280	chr18:67999717-68000346	+	630	15	8	7	10	8	1	413.137	349.049	265.911	261.758	290.303	38.582
TCONS_00122281	chr18:68000422-68001031	+	610	18	0	7	13	7	2	512.02	0	274.63	351.443	262.343	79.6939
TCONS_00122289	chr18:68023500-68023965	+	466	12	3	2	3	0	1	446.827	176.959	102.713	106.164	0	52.1602
TCONS_00122310	chr18:72198038-72198393	+	356	12	0	0	0	0	0	584.891	0	0	0	0	0
TCONS_00122314	chr18:72279548-72280023	+	476	14	0	7	3	0	6	510.346	0	351.942	103.933	0	306.386
TCONS_00122485	chr18:43147-43411	-	265	14	1	0	0	0	0	916.697	103.727	0	0	0	0
TCONS_00122538	chr18:2334618-2335103	-	486	11	0	0	5	0	0	392.736	0	0	169.658	0	0
TCONS_00122539	chr18:2508578-2509302	-	725	9	1	2	0	1	8	215.401	37.914	66.0194	0	31.5329	268.211
TCONS_00122540	chr18:2534663-2534906	-	244	10	0	4	0	1	0	711.138	0	392.328	0	93.6939	0
TCONS_00122752	chr18:13654331-13655169	-	839	12	3	6	4	0	4	248.178	98.2871	171.147	78.621	0	115.884
TCONS_00122771	chr18:14072533-14073180	-	648	6	2	0	1	1	0	160.665	84.8384	0	25.4487	35.2798	0
TCONS_00122860	chr18:22068673-22068948	-	276	9	0	0	0	0	0	565.819	0	0	0	0	0
TCONS_00122927	chr18:23582814-23583586	-	773	11	2	8	1	0	1	246.92	71.1194	247.68	21.3335	0	31.4446
TCONS_00122995	chr18:26737865-26737895	-	967	30	43	35	48	31	22	538.318	1222.3	866.206	818.57	732.886	552.995
TCONS_00123006	chr18:28874078-28874508	-	431	10	1	0	2	0	0	402.593	63.7764	0	76.5233	0	0
TCONS_00123075	chr18:33019595-33020681	-	1087	18	1	2	18	13	19	287.334	25.2876	44.0332	273.076	273.41	424.863
TCONS_00123135	chr18:36027276-36027497	-	222	15	0	0	0	0	0	1172.42	0	0	0	0	0
TCONS_00123271	chr18:44372313-44373198	-	886	19	9	4	5	10	11	372.103	279.22	108.045	93.063	258.028	301.776
TCONS_00123379	chr18:47219590-47219798	-	209	13	0	0	2	0	0	1079.3	0	0	157.806	0	0
TCONS_00123417	chr18:48278284-48278711	-	428	14	0	0	1	0	0	567.581	0	0	38.5298	0	0
TCONS_00123439	chr18:51464408-51464803	-	396	15	2	1	2	0	1	657.264	138.826	60.4344	83.2867	0	61.3804
TCONS_00123442	chr18:51493228-51493682	-	455	11	0	2	0	0	5	419.493	0	105.196	0	0	267.106
TCONS_00123444	chr18:51562242-51562608	-	367	9	0	2	0	3	0	425.52	0	130.42	0	186.877	0
TCONS_00123445	chr18:51565871-51566485	-	615	12	2	9	1	1	1	338.571	89.3907	350.225	26.8143	37.1729	39.523
TCONS_00123449	chr18:51646714-51647511	-	798	16	2	0	9	9	3	347.905	68.8913	0	185.986	257.834	91.3784
TCONS_00123451	chr18:51656904-51657299	-	396	15	3	1	2	7	0	657.264	208.24	60.4344	83.2867	404.114	0
TCONS_00123453	chr18:51661711-51662324	-	614	15	0	0	1	1	0	423.903	0	0	26.8579	37.2334	0
TCONS_00123459	chr18:51672116-51672721	-	606	10	4	0	9	2	0	286.333	181.437	0	244.912	75.4499	0
TCONS_00123571	chr18:53866018-53866736	-	719	12	0	2	6	9	4	289.598	0	66.5703	137.614	286.164	135.225
TCONS_00123630	chr18:59474005-59475215	-	1211	14	6	7	16	15	9	200.599	136.19	138.335	217.88	283.171	180.644
TCONS_00123658	chr18:60176250-60176786	-	537	14	2	1	1	2	3	452.374	102.375	44.5662	30.7091	85.1446	135.791
TCONS_00123677	chr18:62855428-62855889	-	462	9	0	0	0	0	0	338.022	0	0	0	0	0
TCONS_00123690	chr18:65730611-65731266	-	656	11	0	0	0	0	0	290.96	0	0	0	0	0
TCONS_00123700	chr18:67647630-67648076	-	447	10	0	0	4	3	0	388.183	0	0	147.568	153.432	0
TCONS_00123737	chr18:71219326-71220037	-	712	11	0	0	5	4	3	268.075	0	0	115.806	128.434	102.416
TCONS_00123814	chr18:75499689-75500190	-	502	10	0	0	0	0	0	345.653	0	0	0	0	0
TCONS_00123877	chr18:6747510-6748027	+	518	4	15	5	7	1	2	133.991	795.974	231.004	222.848	44.1338	93.8481
TCONS_00123916	chr18:10558385-10558931	+	547	7	10	6	3	3	7	222.052	502.516	262.509	90.443	125.382	311.054
TCONS_00124026	chr18:68001200-68001637	+	438	12	18	7	4	3	0	475.391	1129.63	382.475	150.601	156.584	0
TCONS_00124031	chr18:72272870-72273393	+	524	10	16	1	2	7	0	331.141	839.317	45.6718	62.9419	305.399	0
TCONS_00124109	chr18:77902548-77903038	+	491	21	12	6	13	6	0	742.133	671.795	292.448	436.619	279.364	0
TCONS_00124124	chr18:5378447-5378745	-	299	0	10	1	4	3	0	0	919.319	80.0402	220.612	229.378	0
TCONS_00124152	chr18:19103903-19104630	-	728	25	18	22	26	10	23	595.871	679.639	723.221	588.956	314.029	767.93
TCONS_00124195	chr18:32995398-32995649	-	252	1	10	0	0	0	1	68.8562	1090.78	0	0	0	96.455
TCONS_00124247	chr18:51486246-51486853	-	608	1	17	2	0	0	3	28.5391	768.569	78.7238	0	0	119.934
TCONS_00124266	chr18:54964280-54964596	-	317	0	11	0	0	0	0	0	953.829	0	0	0	0
TCONS_00124279	chr18:60174016-60174411	-	396	6	7	3	2	1	6	262.906	485.892	181.303	83.2867	57.7306	368.283
TCONS_00124319	chr18:6749491-6750396	+	906	8	6	14	13	11	5	153.217	182.037	369.811	236.622	277.566	134.143
TCONS_00124429	chr18:37554728-37554976	+	249	6	3	15	8	10	7	418.115	331.176	1441.69	529.824	918.125	683.32
TCONS_00124430	chr18:37555602-37555884	+	283	14	5	15	2	14	8	858.392	485.647	1268.48	116.543	1130.95	687.114
TCONS_00124525	chr18:68025965-68026619	+	655	1	1	14	2	5	7	26.4913	41.9658	511.524	50.3535	174.514	259.766
TCONS_00124582	chr18:77145638-77146163	+	526	0	0	12	2	0	0	0	0	545.978	62.7025	0	0
TCONS_00124630	chr18:19105862-19106273	-	412	2	4	8	3	6	0	84.2319	266.87	464.7	120.078	332.932	0
TCONS_00124640	chr18:22632783-22633153	-	371	5	1	11	7	4	7	233.851	74.0906	709.575	311.147	246.483	458.616
TCONS_00124717	chr18:26721393-26721898	-	506	0	0	11	1	1	3	0	0	520.262	32.5904	45.1805	144.111
TCONS_00124775	chr18:51506682-51507206	-	525	0	0	11	0	3	0	0	0	501.433	0	130.636	0
TCONS_00124777	chr18:51581882-51582101	-	220	0	1	10	0	0	0	0	124.944	1087.82	0	0	0
TCONS_00124778	chr18:51585900-51586784	-	885	5	2	10	4	6	3	98.0326	62.1189	270.418	74.5345	154.992	82.3954
TCONS_00124781	chr18:51623092-51623823	-	732	7	5	18	5	5	0	165.932	187.757	588.493	112.642	156.157	0
TCONS_00124818	chr18:58863441-58864435	-	995	6	9	12	0	3	0	104.634	248.632	288.628	0	68.9286	0
TCONS_00124834	chr18:60166684-60167401	-	718	3	3	11	0	0	0	72.5004	114.851	366.647	0	0	0
TCONS_00124835	chr18:60175032-60175468	-	437	0	2	14	1	1	0	0	125.802	766.701	37.7363	52.3142	0
TCONS_00124911	chr18:6747148-6747787	+	640	6	11	7	16	4	3	162.673	472.444	261.757	412.269	142.883	113.937
TCONS_00124917	chr18:6778945-6778989	+	724	17	8	13	24	20	22	407.431	303.731	429.719	546.655	631.528	738.6
TCONS_00124919	chr18:6775499-6776018	+	520	3	3	1	13	9	8	100.106	158.582	46.0231	412.269	395.677	373.949
TCONS_00124925	chr18:6810075-6810362	+	288	5	0	0	11	1	2	301.246	0	0	629.856	79.3796	168.796
TCONS_00124926	chr18:6810583-6811230	+	648	7	0	1	13	3	5	187.442	0	36.9321	330.833	105.839	187.551
TCONS_00124927	chr18:6812645-6813249	+	605	3	0	0	11	0	1	86.0418	0	0	299.832	0	40.1763
TCONS_00124928	chr18:6814202-6815833	+	1632	24	2	5	36	9	13	255.173	33.6858	73.3212	363.767	126.073	193.619
TCONS_00125037	chr18:19215819-19216567	+	749	3	9	2	24	13	3	69.4998	330.292	63.904	528.409	396.792	97.3564
TCONS_00125054	chr18:22935511-22936535	+	1025	23	12	1	17	19	12	389.357	321.806	23.3483	273.505	423.771	284.566
TCONS_00125055	chr18:22937118-22937599	+	482	3	0	8	11	6	1	107.999	0	397.212	376.345	284.581	50.4287
TCONS_00125057	chr18:29715049-29715700	+	652	15	5	4	12	8	4	399.197	210.795	146.822	303.511	280.507	149.121
TCONS_00125073	chr18:32732752-32733340	+	589	2	11	0	11	4	0	58.9194	513.351	0	307.977	155.255	0
TCONS_00125075	chr18:32761795-32762221	+	427	6	0	0	10	0	0	243.819	0	0	386.201	0	0
TCONS_00125246	chr18:43853395-43854318	+	924	7	13	8	19	1	9	131.453	386.731	207.204	339.096	24.7417	236.753
TCONS_00125247	chr18:43856060-43856448	+	389	3	2	5	11	4	1	133.818	141.325	307.61	466.32	235.078	62.485
TCONS_00125252	chr18:45170367-45170933	+	567	1	0	0	12	0	0	30.6028	0	0	349.011	0	0
TCONS_00125253	chr18:45499140-45499620	+	481	1	0	0	9	0	0	36.0744	0	0	308.559	0	0
TCONS_00125288	chr18:51981029-51981647	+	619	0	2	0	13	2	0	0	88.813	0	346.333	73.8653	0
TCONS_00125329	chr18:57686072-57686455	+	384	0	2	0	10	0	0	0	143.165	0	429.447	0	0
TCONS_00125365	chr18:65027684-65028150	+	467	3	0	0	10	0	3	111.467	0	0	353.121	0	156.146
TCONS_00125369	chr18:65755955-65756475	+	521	0	0	0	11	1	1	0	0	0	348.174	43.8797	46.6538
TCONS_00125376	chr18:68000076-68000727	+	652	15	3	2	19	7	2	399.197	126.477	73.4111	480.559	245.444	74.5603
TCONS_00125379	chr18:68022394-68022755	+	362	4	0	0	11	0	3	191.732	0	0	501.101	0	201.436
TCONS_00125381	chr18:68664037-68664899	+	863	6	3	2	10	2	8	120.638	95.5538	55.4624	191.087	52.9811	225.322
TCONS_00125385	chr18:69320540-69320766	+	227	0	0	0	12	0	0	0	0	0	871.759	0	0
TCONS_00125495	chr18:73004318-73004887	+	570	3	0	0	14	0	0	91.3251	0	0	405.036	0	0
TCONS_00125510	chr18:75287253-75287582	+	330	1	0	0	10	0	1	52.5811	0	0	499.72	0	73.6565
TCONS_00125564	chr18:8987227-8987778	-	552	1	0	6	7	1	5	31.4344	0	260.131	209.122	41.4154	220.169
TCONS_00125567	chr18:9704235-9704731	-	497	1	0	0	11	0	1	34.913	0	0	364.987	0	48.9067
TCONS_00125609	chr18:20142589-20143135	-	547	14	3	6	14	4	2	444.104	150.755	262.509	422.067	167.176	88.8726
TCONS_00125677	chr18:26734095-26734508	-	414	23	13	12	19	18	19	963.987	863.138	693.682	756.823	993.971	1115.52
TCONS_00125679	chr18:27039597-27039887	-	291	1	0	0	10	0	0	59.6281	0	0	566.693	0	0
TCONS_00125715	chr18:36757628-36758184	-	557	0	0	0	11	2	0	0	0	0	325.67	82.0873	0
TCONS_00125772	chr18:43659586-43660683	-	1098	18	11	13	16	25	4	284.455	275.377	283.348	240.303	520.522	88.5488
TCONS_00125774	chr18:44367680-44368675	-	996	0	4	2	12	5	4	0	110.392	48.0563	198.684	114.766	97.6171
TCONS_00125784	chr18:45341688-45342264	-	577	3	2	4	16	6	16	90.2172	95.2777	165.907	457.283	237.726	674.015
TCONS_00125800	chr18:48690558-48690985	-	428	5	0	2	11	1	1	202.708	0	111.832	423.828	53.4143	56.7912
TCONS_00125809	chr18:51412210-51412736	-	527	0	2	0	14	0	1	0	104.317	0	438.085	0	46.1227
TCONS_00125811	chr18:51498816-51499552	-	737	0	1	5	14	11	5	0	37.2966	162.361	313.257	341.214	164.903
TCONS_00125817	chr18:51573785-51574286	-	502	4	6	9	9	1	2	138.261	328.537	429.06	295.651	45.5405	96.8393
TCONS_00125818	chr18:51583724-51584419	-	696	9	4	5	10	5	1	224.376	157.975	171.926	236.936	164.234	34.9234
TCONS_00125819	chr18:51593494-51594101	-	608	3	0	2	11	2	3	85.6173	0	78.7238	298.353	75.2017	119.934
TCONS_00125820	chr18:51634629-51635080	-	452	0	5	4	12	0	0	0	304.067	211.788	437.808	0	0
TCONS_00125823	chr18:51654815-51655402	-	588	2	0	0	16	0	2	59.0196	0	0	448.728	0	82.6757
